 48001   -0.74926787E+0001   -0.61511530E+0001   -0.48958584E+0001   -0.11084042E+0002   -0.61777069E+0001   -0.67444462E+0001   -0.61269320E+0001   -0.60559936E+0001   -0.11876307E+0002   -0.61554719E+0001   -0.60613679E+0001   -0.83556974E+0001   -0.88428959E+0001   -0.82686425E+0001   -0.89656069E+0001   -0.88272721E+0001   -0.88739750E+0001   -0.88761974E+0001   -0.88964128E+0001   -0.62147887E+0001   -0.61127252E+0001   -0.11488855E+0002   -0.11840679E+0002   -0.62336979E+0001   -0.61874118E+0001   -0.61896302E+0001   -0.61926702E+0001   -0.61060443E+0001   -0.11740183E+0002   -0.61322556E+0001   -0.62292866E+0001   -0.11719331E+0002   -0.61443128E+0001   -0.60645214E+0001   -0.60654189E+0001   -0.59689350E+0001   -0.59955669E+0001   -0.67338639E+0001   -0.41256358E+0001
 48050   -0.74945100E+0001   -0.61607259E+0001   -0.49030247E+0001   -0.11100201E+0002   -0.61669677E+0001   -0.67425448E+0001   -0.61303860E+0001   -0.60556087E+0001   -0.11889376E+0002   -0.61552942E+0001   -0.60641551E+0001   -0.83578510E+0001   -0.88468734E+0001   -0.82683598E+0001   -0.89598897E+0001   -0.88248208E+0001   -0.88792485E+0001   -0.88671444E+0001   -0.88973823E+0001   -0.62150768E+0001   -0.61132285E+0001   -0.11502500E+0002   -0.11843592E+0002   -0.62333428E+0001   -0.61877905E+0001   -0.61814707E+0001   -0.61924959E+0001   -0.61121679E+0001   -0.11734347E+0002   -0.61303678E+0001   -0.62311583E+0001   -0.11724115E+0002   -0.61522180E+0001   -0.60763319E+0001   -0.60674717E+0001   -0.59670513E+0001   -0.59871604E+0001   -0.67346195E+0001   -0.41350202E+0001
 48100   -0.74962276E+0001   -0.61673688E+0001   -0.49178214E+0001   -0.11121880E+0002   -0.61659444E+0001   -0.67345287E+0001   -0.61300653E+0001   -0.60570802E+0001   -0.11895927E+0002   -0.61511331E+0001   -0.60670835E+0001   -0.83663940E+0001   -0.88434954E+0001   -0.82840561E+0001   -0.89635359E+0001   -0.88294554E+0001   -0.88694723E+0001   -0.88627992E+0001   -0.88904111E+0001   -0.62065327E+0001   -0.61214783E+0001   -0.11509689E+0002   -0.11841892E+0002   -0.62296348E+0001   -0.61749458E+0001   -0.61878894E+0001   -0.61948963E+0001   -0.61183873E+0001   -0.11744285E+0002   -0.61365726E+0001   -0.62215515E+0001   -0.11730332E+0002   -0.61470604E+0001   -0.60764273E+0001   -0.60767085E+0001   -0.59597180E+0001   -0.59812009E+0001   -0.67403866E+0001   -0.41386085E+0001
 48150   -0.74975905E+0001   -0.61769301E+0001   -0.49408428E+0001   -0.11102953E+0002   -0.61641744E+0001   -0.67244735E+0001   -0.61322091E+0001   -0.60572349E+0001   -0.11888717E+0002   -0.61431674E+0001   -0.60693039E+0001   -0.83599548E+0001   -0.88614343E+0001   -0.82710417E+0001   -0.89708691E+0001   -0.88372547E+0001   -0.88667346E+0001   -0.88634316E+0001   -0.88876638E+0001   -0.62047555E+0001   -0.61235941E+0001   -0.11522447E+0002   -0.11852129E+0002   -0.62300926E+0001   -0.61836726E+0001   -0.61817019E+0001   -0.61988881E+0001   -0.61255831E+0001   -0.11747245E+0002   -0.61359839E+0001   -0.62183405E+0001   -0.11740423E+0002   -0.61519809E+0001   -0.60805680E+0001   -0.60758708E+0001   -0.59605119E+0001   -0.59832789E+0001   -0.67297442E+0001   -0.41432371E+0001
 48200   -0.74982909E+0001   -0.61765558E+0001   -0.49440180E+0001   -0.11096567E+0002   -0.61637104E+0001   -0.67401355E+0001   -0.61261351E+0001   -0.60667836E+0001   -0.11885652E+0002   -0.61534989E+0001   -0.60625158E+0001   -0.83764947E+0001   -0.88648213E+0001   -0.82511363E+0001   -0.89691295E+0001   -0.88429772E+0001   -0.88620896E+0001   -0.88593326E+0001   -0.88938484E+0001   -0.62050168E+0001   -0.61261216E+0001   -0.11531275E+0002   -0.11848817E+0002   -0.62420490E+0001   -0.61829199E+0001   -0.61821357E+0001   -0.62070999E+0001   -0.61176981E+0001   -0.11769976E+0002   -0.61406244E+0001   -0.62096873E+0001   -0.11723757E+0002   -0.61434433E+0001   -0.60704036E+0001   -0.60745663E+0001   -0.59651013E+0001   -0.59670551E+0001   -0.67400804E+0001   -0.41518249E+0001
 48250   -0.74995864E+0001   -0.61765686E+0001   -0.49554446E+0001   -0.11118779E+0002   -0.61713689E+0001   -0.67369339E+0001   -0.61258207E+0001   -0.60703064E+0001   -0.11887073E+0002   -0.61540872E+0001   -0.60620987E+0001   -0.83772284E+0001   -0.88664888E+0001   -0.82560243E+0001   -0.89670086E+0001   -0.88391244E+0001   -0.88602013E+0001   -0.88618204E+0001   -0.88945142E+0001   -0.61981430E+0001   -0.61248656E+0001   -0.11546521E+0002   -0.11851736E+0002   -0.62362469E+0001   -0.61794353E+0001   -0.61869318E+0001   -0.62061987E+0001   -0.61156593E+0001   -0.11778659E+0002   -0.61321760E+0001   -0.62068048E+0001   -0.11718070E+0002   -0.61362437E+0001   -0.60782482E+0001   -0.60767781E+0001   -0.59643561E+0001   -0.59649643E+0001   -0.67469987E+0001   -0.41543563E+0001
 48300   -0.75005240E+0001   -0.61782302E+0001   -0.49813056E+0001   -0.11125908E+0002   -0.61682852E+0001   -0.67228300E+0001   -0.61280758E+0001   -0.60698968E+0001   -0.11881504E+0002   -0.61551428E+0001   -0.60588783E+0001   -0.83626075E+0001   -0.88670465E+0001   -0.82463900E+0001   -0.89892403E+0001   -0.88466243E+0001   -0.88645693E+0001   -0.88627688E+0001   -0.88948496E+0001   -0.61896625E+0001   -0.61281278E+0001   -0.11555495E+0002   -0.11866646E+0002   -0.62342612E+0001   -0.61792568E+0001   -0.61857132E+0001   -0.62023797E+0001   -0.61154041E+0001   -0.11786793E+0002   -0.61269802E+0001   -0.62015459E+0001   -0.11733227E+0002   -0.61377295E+0001   -0.60834280E+0001   -0.60755695E+0001   -0.59596185E+0001   -0.59515856E+0001   -0.67492305E+0001   -0.41531037E+0001
 48350   -0.75016510E+0001   -0.61855979E+0001   -0.49967730E+0001   -0.11116093E+0002   -0.61739839E+0001   -0.67282587E+0001   -0.61341054E+0001   -0.60707046E+0001   -0.11891424E+0002   -0.61580996E+0001   -0.60597870E+0001   -0.83635559E+0001   -0.88717687E+0001   -0.82404476E+0001   -0.89827072E+0001   -0.88510027E+0001   -0.88661846E+0001   -0.88812023E+0001   -0.89024688E+0001   -0.61990820E+0001   -0.61288215E+0001   -0.11537451E+0002   -0.11853421E+0002   -0.62343181E+0001   -0.61714153E+0001   -0.61847225E+0001   -0.62014169E+0001   -0.61075552E+0001   -0.11778456E+0002   -0.61295586E+0001   -0.61935314E+0001   -0.11732367E+0002   -0.61293251E+0001   -0.60879893E+0001   -0.60814008E+0001   -0.59721882E+0001   -0.59529116E+0001   -0.67540126E+0001   -0.41586303E+0001
 48400   -0.75031825E+0001   -0.61855181E+0001   -0.50192045E+0001   -0.11124147E+0002   -0.61776428E+0001   -0.67173707E+0001   -0.61353913E+0001   -0.60716614E+0001   -0.11897082E+0002   -0.61585812E+0001   -0.60622549E+0001   -0.83703668E+0001   -0.88723095E+0001   -0.82357489E+0001   -0.89724798E+0001   -0.88505233E+0001   -0.88668697E+0001   -0.88752688E+0001   -0.88979288E+0001   -0.61978899E+0001   -0.61322444E+0001   -0.11569773E+0002   -0.11854387E+0002   -0.62382234E+0001   -0.61643847E+0001   -0.61931169E+0001   -0.61979418E+0001   -0.61071909E+0001   -0.11781775E+0002   -0.61276117E+0001   -0.61863954E+0001   -0.11724279E+0002   -0.61324412E+0001   -0.60900388E+0001   -0.60853784E+0001   -0.59802768E+0001   -0.59433725E+0001   -0.67618680E+0001   -0.41619971E+0001
 48450   -0.75036136E+0001   -0.61840426E+0001   -0.50219770E+0001   -0.11129602E+0002   -0.61771541E+0001   -0.67177624E+0001   -0.61355181E+0001   -0.60698577E+0001   -0.11891454E+0002   -0.61591458E+0001   -0.60622533E+0001   -0.83768315E+0001   -0.88686292E+0001   -0.82362161E+0001   -0.89732000E+0001   -0.88540861E+0001   -0.88692078E+0001   -0.88710741E+0001   -0.89009773E+0001   -0.61945175E+0001   -0.61301416E+0001   -0.11568213E+0002   -0.11848711E+0002   -0.62342392E+0001   -0.61653997E+0001   -0.61925411E+0001   -0.62040226E+0001   -0.61234820E+0001   -0.11790861E+0002   -0.61273163E+0001   -0.61874178E+0001   -0.11722658E+0002   -0.61280603E+0001   -0.60920721E+0001   -0.60829458E+0001   -0.59791615E+0001   -0.59431493E+0001   -0.67607557E+0001   -0.41626618E+0001
 48500   -0.75042795E+0001   -0.61873991E+0001   -0.50335672E+0001   -0.11128369E+0002   -0.61723746E+0001   -0.67109022E+0001   -0.61395905E+0001   -0.60728398E+0001   -0.11895562E+0002   -0.61560809E+0001   -0.60675192E+0001   -0.83627553E+0001   -0.88640355E+0001   -0.82332901E+0001   -0.89715514E+0001   -0.88518236E+0001   -0.88657895E+0001   -0.88666034E+0001   -0.88936924E+0001   -0.61959636E+0001   -0.61398630E+0001   -0.11574847E+0002   -0.11861099E+0002   -0.62288605E+0001   -0.61651025E+0001   -0.61896237E+0001   -0.61989637E+0001   -0.61199290E+0001   -0.11792116E+0002   -0.61320083E+0001   -0.61847193E+0001   -0.11745102E+0002   -0.61291516E+0001   -0.60933331E+0001   -0.60854388E+0001   -0.59799040E+0001   -0.59451947E+0001   -0.67669318E+0001   -0.41607234E+0001
