1 -0.9922616  3.3644865 -0.3036361
1  2.6090529  2.047251  -0.1066461
1  2.4409521 -1.7416227  0.3928428
1 -1.2238488 -2.8950368  0.3372545
1 -3.451016   0.2448423 -0.154891
1 -0.2818999  0.438865   2.0490804
1 -0.0861986  0.0354698 -1.6041985
1  1.0919082  2.9479154 -3.5478595
1  3.2430642 -0.2015677 -3.1655276
1  0.9975456 -3.2611785 -2.8424046
1 -2.6705003 -2.1095462 -3.12169
1 -2.6153994  1.9384044 -3.4836509
1 -0.0410712 -0.3363271 -5.2551422

