 54001   -0.49106127E+0001   -0.32836457E+0001   -0.50333085E+0001   -0.48523343E+0001   -0.49725316E+0001   -0.48340594E+0001   -0.44915412E+0001   -0.86585599E+0001   -0.46950688E+0001   -0.48136872E+0001   -0.49747050E+0001   -0.39814156E+0001   -0.45851907E+0001   -0.46619166E+0001
 54100   -0.49107744E+0001   -0.32705389E+0001   -0.50389025E+0001   -0.48371779E+0001   -0.49608174E+0001   -0.48567250E+0001   -0.45097565E+0001   -0.86345753E+0001   -0.47009199E+0001   -0.48169855E+0001   -0.49652005E+0001   -0.39820365E+0001   -0.46079418E+0001   -0.46584891E+0001
 54200   -0.49141942E+0001   -0.32477045E+0001   -0.50513334E+0001   -0.48610634E+0001   -0.49852951E+0001   -0.48360194E+0001   -0.45312797E+0001   -0.86479160E+0001   -0.47047866E+0001   -0.48105419E+0001   -0.49539048E+0001   -0.40009507E+0001   -0.46145902E+0001   -0.46391392E+0001
 54300   -0.49181434E+0001   -0.32395252E+0001   -0.50580106E+0001   -0.48790528E+0001   -0.50081548E+0001   -0.48053231E+0001   -0.45261987E+0001   -0.86733974E+0001   -0.47081613E+0001   -0.47998776E+0001   -0.49624530E+0001   -0.40096526E+0001   -0.45959954E+0001   -0.46700620E+0001
 54400   -0.49250288E+0001   -0.32404078E+0001   -0.50887708E+0001   -0.49178234E+0001   -0.50215801E+0001   -0.47832297E+0001   -0.45561146E+0001   -0.86362964E+0001   -0.47125528E+0001   -0.48155311E+0001   -0.49795236E+0001   -0.40261845E+0001   -0.45962714E+0001   -0.46510888E+0001
 54500   -0.49271246E+0001   -0.32370061E+0001   -0.50839470E+0001   -0.49319132E+0001   -0.50289648E+0001   -0.47714667E+0001   -0.45621045E+0001   -0.86507945E+0001   -0.47028103E+0001   -0.48298440E+0001   -0.49751051E+0001   -0.40362549E+0001   -0.45975050E+0001   -0.46449040E+0001
 54600   -0.49291067E+0001   -0.32274068E+0001   -0.51053417E+0001   -0.49308102E+0001   -0.50260900E+0001   -0.47621573E+0001   -0.45818562E+0001   -0.86179430E+0001   -0.47069586E+0001   -0.48459343E+0001   -0.49750653E+0001   -0.40381564E+0001   -0.46057009E+0001   -0.46549662E+0001
 54700   -0.49295512E+0001   -0.32283247E+0001   -0.51081201E+0001   -0.49482336E+0001   -0.50122323E+0001   -0.47383384E+0001   -0.45899066E+0001   -0.86495759E+0001   -0.47116790E+0001   -0.48454855E+0001   -0.49748132E+0001   -0.40517323E+0001   -0.45961819E+0001   -0.46295418E+0001
 54800   -0.49303320E+0001   -0.32242514E+0001   -0.51129455E+0001   -0.49364311E+0001   -0.50282247E+0001   -0.47526579E+0001   -0.45987574E+0001   -0.86426959E+0001   -0.47165976E+0001   -0.48374619E+0001   -0.49774960E+0001   -0.40354441E+0001   -0.45994457E+0001   -0.46319067E+0001
 54900   -0.49317188E+0001   -0.32223001E+0001   -0.51121891E+0001   -0.49626202E+0001   -0.50256804E+0001   -0.47453633E+0001   -0.46111339E+0001   -0.86337173E+0001   -0.47146300E+0001   -0.48364259E+0001   -0.49777356E+0001   -0.40622433E+0001   -0.46080163E+0001   -0.46002892E+0001
