     1   -0.76281391E+0001   -0.76282476E+0001    0.32098681E+0001      3200
    50   -0.76277453E+0001   -0.76282541E+0001    0.32854748E+0001      3200
   100   -0.76274532E+0001   -0.76280086E+0001    0.33198767E+0001      3200
   150   -0.76270461E+0001   -0.76276401E+0001    0.33382594E+0001      3200
   200   -0.76269040E+0001   -0.76272340E+0001    0.33585321E+0001      3200
   250   -0.76269112E+0001   -0.76275823E+0001    0.33242874E+0001      3200
   300   -0.76268502E+0001   -0.76275453E+0001    0.33465503E+0001      3200
   350   -0.76262876E+0001   -0.76273099E+0001    0.33709005E+0001      3200
   400   -0.76260491E+0001   -0.76265129E+0001    0.33853889E+0001      3200
   450   -0.76255271E+0001   -0.76259978E+0001    0.33942463E+0001      3200
   500   -0.76251304E+0001   -0.76257294E+0001    0.34209722E+0001      3200
   550   -0.76248111E+0001   -0.76252673E+0001    0.33999466E+0001      3200
   600   -0.76245342E+0001   -0.76250604E+0001    0.34049154E+0001      3200
   650   -0.76242822E+0001   -0.76246013E+0001    0.33995165E+0001      3200
   700   -0.76239752E+0001   -0.76244465E+0001    0.34237536E+0001      3200
   750   -0.76236280E+0001   -0.76242016E+0001    0.34425718E+0001      3200
   800   -0.76232202E+0001   -0.76236473E+0001    0.34590074E+0001      3200
   850   -0.76228183E+0001   -0.76233274E+0001    0.34488340E+0001      3200
   900   -0.76222381E+0001   -0.76227478E+0001    0.34361991E+0001      3200
   950   -0.76214953E+0001   -0.76223106E+0001    0.34777324E+0001      3200
  1000   -0.76211225E+0001   -0.76220714E+0001    0.34741824E+0001      3200
  1050   -0.76202070E+0001   -0.76207640E+0001    0.34634850E+0001      3200
  1100   -0.76197195E+0001   -0.76202925E+0001    0.34903785E+0001      3200
  1150   -0.76195045E+0001   -0.76200340E+0001    0.34537515E+0001      3200
  1200   -0.76187892E+0001   -0.76194434E+0001    0.34537724E+0001      3200
  1250   -0.76186093E+0001   -0.76191652E+0001    0.34593968E+0001      3200
  1300   -0.76176462E+0001   -0.76185778E+0001    0.34470851E+0001      3200
  1350   -0.76170245E+0001   -0.76177719E+0001    0.34574834E+0001      3200
  1400   -0.76166968E+0001   -0.76171553E+0001    0.34479790E+0001      3200
  1450   -0.76161377E+0001   -0.76168968E+0001    0.34875504E+0001      3200
  1500   -0.76154435E+0001   -0.76159792E+0001    0.34720720E+0001      3200
  1550   -0.76146131E+0001   -0.76154850E+0001    0.35040046E+0001      3200
  1600   -0.76140483E+0001   -0.76145159E+0001    0.34915458E+0001      3200
  1650   -0.76133590E+0001   -0.76138917E+0001    0.35034396E+0001      3200
  1700   -0.76128774E+0001   -0.76135278E+0001    0.35155148E+0001      3200
  1750   -0.76121507E+0001   -0.76127195E+0001    0.34817237E+0001      3200
  1800   -0.76115049E+0001   -0.76120167E+0001    0.35057118E+0001      3200
  1850   -0.76111651E+0001   -0.76116618E+0001    0.34963798E+0001      3200
  1900   -0.76109155E+0001   -0.76115210E+0001    0.35134923E+0001      3200
  1950   -0.76103433E+0001   -0.76108086E+0001    0.34761720E+0001      3200
  2000   -0.76099031E+0001   -0.76103273E+0001    0.34911544E+0001      3200
  2050   -0.76091305E+0001   -0.76098493E+0001    0.35027557E+0001      3200
  2100   -0.76084138E+0001   -0.76089493E+0001    0.34977314E+0001      3200
  2150   -0.76078757E+0001   -0.76083443E+0001    0.35096438E+0001      3200
  2200   -0.76072903E+0001   -0.76078871E+0001    0.35306838E+0001      3200
  2250   -0.76063978E+0001   -0.76069920E+0001    0.35402914E+0001      3200
  2300   -0.76057323E+0001   -0.76064190E+0001    0.35596190E+0001      3200
  2350   -0.76048933E+0001   -0.76054336E+0001    0.35722777E+0001      3200
  2400   -0.76043165E+0001   -0.76047189E+0001    0.35567797E+0001      3200
  2450   -0.76035550E+0001   -0.76044740E+0001    0.35748884E+0001      3200
  2500   -0.76025603E+0001   -0.76031905E+0001    0.35508620E+0001      3200
  2550   -0.76017427E+0001   -0.76022526E+0001    0.35557331E+0001      3200
  2600   -0.76011303E+0001   -0.76018108E+0001    0.35531447E+0001      3200
  2650   -0.76005841E+0001   -0.76014009E+0001    0.35499071E+0001      3200
  2700   -0.75996003E+0001   -0.76003491E+0001    0.35577607E+0001      3200
  2750   -0.75985761E+0001   -0.75995170E+0001    0.35616323E+0001      3200
  2800   -0.75979259E+0001   -0.75988778E+0001    0.35286692E+0001      3200
  2850   -0.75971548E+0001   -0.75978639E+0001    0.35341578E+0001      3200
  2900   -0.75963580E+0001   -0.75969720E+0001    0.35346021E+0001      3200
  2950   -0.75953000E+0001   -0.75961079E+0001    0.34978417E+0001      3200
  3000   -0.75944512E+0001   -0.75949927E+0001    0.35059364E+0001      3200
  3050   -0.75939322E+0001   -0.75944517E+0001    0.34802338E+0001      3200
  3100   -0.75935128E+0001   -0.75942977E+0001    0.34917024E+0001      3200
  3150   -0.75930287E+0001   -0.75935950E+0001    0.34930471E+0001      3200
  3200   -0.75924279E+0001   -0.75929013E+0001    0.34566736E+0001      3200
  3201   -0.75925832E+0001   -0.75925832E+0001    0.34211766E+0001      3200
  3250   -0.75933533E+0001   -0.75940846E+0001    0.34086284E+0001      3200
  3300   -0.75924166E+0001   -0.75931054E+0001    0.34287412E+0001      3200
  3350   -0.75917188E+0001   -0.75923464E+0001    0.34292727E+0001      3200
  3400   -0.75911539E+0001   -0.75917486E+0001    0.34200623E+0001      3200
  3450   -0.75904379E+0001   -0.75909694E+0001    0.34094301E+0001      3200
  3500   -0.75896061E+0001   -0.75902451E+0001    0.33819326E+0001      3200
  3550   -0.75886064E+0001   -0.75891915E+0001    0.33675478E+0001      3200
  3600   -0.75882941E+0001   -0.75888640E+0001    0.33596032E+0001      3200
  3650   -0.75873049E+0001   -0.75879061E+0001    0.33701671E+0001      3200
  3700   -0.75863029E+0001   -0.75870414E+0001    0.33811263E+0001      3200
  3750   -0.75851718E+0001   -0.75859537E+0001    0.33537669E+0001      3200
  3800   -0.75846880E+0001   -0.75855332E+0001    0.33479490E+0001      3200
  3850   -0.75840497E+0001   -0.75846790E+0001    0.33530017E+0001      3200
  3900   -0.75830941E+0001   -0.75836987E+0001    0.33359945E+0001      3200
  3950   -0.75821922E+0001   -0.75831167E+0001    0.33155417E+0001      3200
  4000   -0.75809962E+0001   -0.75821374E+0001    0.33297546E+0001      3200
  4050   -0.75801565E+0001   -0.75807410E+0001    0.33080928E+0001      3200
  4100   -0.75793976E+0001   -0.75800337E+0001    0.32642891E+0001      3200
  4150   -0.75786210E+0001   -0.75791553E+0001    0.32354752E+0001      3200
  4200   -0.75780757E+0001   -0.75786412E+0001    0.32507037E+0001      3200
  4250   -0.75775058E+0001   -0.75781018E+0001    0.32101864E+0001      3200
  4300   -0.75763466E+0001   -0.75774632E+0001    0.32041232E+0001      3200
  4350   -0.75751534E+0001   -0.75768126E+0001    0.32178665E+0001      3200
  4400   -0.75741535E+0001   -0.75748808E+0001    0.32072513E+0001      3200
  4450   -0.75737090E+0001   -0.75746343E+0001    0.31989179E+0001      3200
  4500   -0.75725728E+0001   -0.75735642E+0001    0.31827687E+0001      3200
  4550   -0.75715749E+0001   -0.75729583E+0001    0.31813726E+0001      3200
  4600   -0.75708318E+0001   -0.75719287E+0001    0.31906912E+0001      3200
  4650   -0.75699392E+0001   -0.75705022E+0001    0.31534361E+0001      3200
  4700   -0.75695312E+0001   -0.75702722E+0001    0.31470936E+0001      3200
  4750   -0.75690001E+0001   -0.75696459E+0001    0.31132632E+0001      3200
  4800   -0.75686352E+0001   -0.75692540E+0001    0.30758295E+0001      3200
  4850   -0.75684417E+0001   -0.75689363E+0001    0.30431394E+0001      3200
