135001   -0.66646590E+0001   -0.71313808E+0001   -0.49332103E+0001   -0.10631097E+0002   -0.51551808E+0001   -0.45536227E+0001   -0.69421247E+0001   -0.50844005E+0001   -0.94299936E+0001   -0.59166732E+0001   -0.56390107E+0001   -0.73658261E+0001   -0.84380177E+0001   -0.74297946E+0001   -0.93951074E+0001   -0.74323011E+0001   -0.63842918E+0001   -0.65626875E+0001   -0.82488948E+0001   -0.50938505E+0001   -0.49709910E+0001   -0.92977113E+0001   -0.10708736E+0002   -0.60739892E+0001   -0.77841629E+0001   -0.48305914E+0001   -0.28761121E+0001   -0.50580097E+0001   -0.99025348E+0001   -0.44490364E+0001   -0.53635222E+0001   -0.11291052E+0002   -0.62635988E+0001   -0.59428930E+0001   -0.43662197E+0001   -0.54714506E+0001   -0.51655658E+0001   -0.55426039E+0001   -0.61307954E+0001
135200   -0.66633623E+0001   -0.70738689E+0001   -0.49219453E+0001   -0.10663764E+0002   -0.51418555E+0001   -0.45318386E+0001   -0.69296311E+0001   -0.50739656E+0001   -0.94182507E+0001   -0.58499175E+0001   -0.56284449E+0001   -0.74024245E+0001   -0.84342339E+0001   -0.74486564E+0001   -0.94019763E+0001   -0.74319440E+0001   -0.65126016E+0001   -0.65208039E+0001   -0.82628697E+0001   -0.50973759E+0001   -0.50042437E+0001   -0.92631687E+0001   -0.10714092E+0002   -0.60922924E+0001   -0.77378642E+0001   -0.48373605E+0001   -0.28730897E+0001   -0.50266266E+0001   -0.98953113E+0001   -0.44584599E+0001   -0.54216372E+0001   -0.11285893E+0002   -0.62012733E+0001   -0.59345550E+0001   -0.44150382E+0001   -0.54591344E+0001   -0.51952113E+0001   -0.55151967E+0001   -0.61309523E+0001
135400   -0.66716045E+0001   -0.70464956E+0001   -0.50201978E+0001   -0.10633696E+0002   -0.51285717E+0001   -0.46142227E+0001   -0.69546325E+0001   -0.50899850E+0001   -0.93393675E+0001   -0.58648560E+0001   -0.56150408E+0001   -0.73605930E+0001   -0.84471161E+0001   -0.75009659E+0001   -0.94558263E+0001   -0.75069154E+0001   -0.65656588E+0001   -0.66146773E+0001   -0.83219560E+0001   -0.51089371E+0001   -0.49879755E+0001   -0.93234349E+0001   -0.10709579E+0002   -0.60657379E+0001   -0.77015766E+0001   -0.48415719E+0001   -0.28834202E+0001   -0.50209825E+0001   -0.98125144E+0001   -0.44414830E+0001   -0.53885018E+0001   -0.11254986E+0002   -0.61518721E+0001   -0.60007845E+0001   -0.44607304E+0001   -0.55043340E+0001   -0.51108970E+0001   -0.55471937E+0001   -0.61236830E+0001
135600   -0.66775770E+0001   -0.69518231E+0001   -0.50065675E+0001   -0.10628150E+0002   -0.51028502E+0001   -0.45973803E+0001   -0.69411183E+0001   -0.50884463E+0001   -0.93873709E+0001   -0.58136388E+0001   -0.55789382E+0001   -0.74050061E+0001   -0.84580684E+0001   -0.75862307E+0001   -0.94493546E+0001   -0.75243829E+0001   -0.66284543E+0001   -0.65933157E+0001   -0.83275774E+0001   -0.51156201E+0001   -0.49936998E+0001   -0.93399867E+0001   -0.10608247E+0002   -0.60407886E+0001   -0.77614159E+0001   -0.48453129E+0001   -0.29048940E+0001   -0.49882846E+0001   -0.99069307E+0001   -0.44692403E+0001   -0.54324989E+0001   -0.11305416E+0002   -0.61436633E+0001   -0.60121086E+0001   -0.45288301E+0001   -0.54664628E+0001   -0.51183984E+0001   -0.55523883E+0001   -0.61450671E+0001
135800   -0.66845964E+0001   -0.69351777E+0001   -0.50350324E+0001   -0.10741057E+0002   -0.51432938E+0001   -0.45378040E+0001   -0.69275858E+0001   -0.51212066E+0001   -0.93631744E+0001   -0.58453680E+0001   -0.55955374E+0001   -0.74584093E+0001   -0.85029408E+0001   -0.76010883E+0001   -0.94245832E+0001   -0.74598398E+0001   -0.66236927E+0001   -0.65588196E+0001   -0.84067467E+0001   -0.51094194E+0001   -0.50069842E+0001   -0.93215547E+0001   -0.10637862E+0002   -0.60587106E+0001   -0.77565677E+0001   -0.48194235E+0001   -0.29053639E+0001   -0.49785337E+0001   -0.98780983E+0001   -0.44682659E+0001   -0.54519789E+0001   -0.11355804E+0002   -0.61001075E+0001   -0.60669909E+0001   -0.45664047E+0001   -0.55072596E+0001   -0.51272779E+0001   -0.54634451E+0001   -0.61532547E+0001
136000   -0.66903976E+0001   -0.68167752E+0001   -0.50930120E+0001   -0.10653651E+0002   -0.51406360E+0001   -0.45724261E+0001   -0.69603971E+0001   -0.51524195E+0001   -0.94664093E+0001   -0.57978097E+0001   -0.55906200E+0001   -0.74481290E+0001   -0.84814022E+0001   -0.77245152E+0001   -0.94384398E+0001   -0.75524148E+0001   -0.66281350E+0001   -0.64827661E+0001   -0.84831374E+0001   -0.50954993E+0001   -0.49764376E+0001   -0.94257707E+0001   -0.10556757E+0002   -0.60322194E+0001   -0.77415236E+0001   -0.48076891E+0001   -0.29289188E+0001   -0.49513021E+0001   -0.98827500E+0001   -0.45274415E+0001   -0.54819948E+0001   -0.11317364E+0002   -0.60968304E+0001   -0.60703873E+0001   -0.46081736E+0001   -0.55514749E+0001   -0.50760372E+0001   -0.54738626E+0001   -0.61495798E+0001
136200   -0.66958050E+0001   -0.67018393E+0001   -0.51633549E+0001   -0.10655972E+0002   -0.51445372E+0001   -0.45430795E+0001   -0.69997048E+0001   -0.51571330E+0001   -0.94238735E+0001   -0.57782924E+0001   -0.56722445E+0001   -0.74517262E+0001   -0.85193422E+0001   -0.76991821E+0001   -0.93656964E+0001   -0.75901873E+0001   -0.65613628E+0001   -0.64700174E+0001   -0.84728208E+0001   -0.51134250E+0001   -0.49752188E+0001   -0.93704166E+0001   -0.10579221E+0002   -0.60826164E+0001   -0.77634192E+0001   -0.47931758E+0001   -0.29477509E+0001   -0.49190904E+0001   -0.10010841E+0002   -0.45085745E+0001   -0.55043603E+0001   -0.11270984E+0002   -0.61774317E+0001   -0.60998863E+0001   -0.46689892E+0001   -0.55734409E+0001   -0.50639317E+0001   -0.54915036E+0001   -0.61559450E+0001
136400   -0.67029743E+0001   -0.66375226E+0001   -0.52589267E+0001   -0.10719588E+0002   -0.51147738E+0001   -0.44794068E+0001   -0.69800011E+0001   -0.51288937E+0001   -0.95341224E+0001   -0.57172606E+0001   -0.56266649E+0001   -0.75517231E+0001   -0.85075802E+0001   -0.77934305E+0001   -0.93854446E+0001   -0.76537723E+0001   -0.66455871E+0001   -0.64809995E+0001   -0.84292086E+0001   -0.51082717E+0001   -0.49541188E+0001   -0.94472535E+0001   -0.10597057E+0002   -0.60325434E+0001   -0.77668747E+0001   -0.47506206E+0001   -0.29704518E+0001   -0.48632437E+0001   -0.10042118E+0002   -0.44944194E+0001   -0.54968644E+0001   -0.11261152E+0002   -0.61644016E+0001   -0.61351593E+0001   -0.47115952E+0001   -0.55674022E+0001   -0.50378924E+0001   -0.55391206E+0001   -0.61275552E+0001
136600   -0.67116630E+0001   -0.66021069E+0001   -0.53400809E+0001   -0.10651423E+0002   -0.51490198E+0001   -0.44243886E+0001   -0.69987822E+0001   -0.51228989E+0001   -0.94337273E+0001   -0.56955564E+0001   -0.56743630E+0001   -0.75079804E+0001   -0.84749400E+0001   -0.77777244E+0001   -0.94365997E+0001   -0.77405564E+0001   -0.65650051E+0001   -0.64063212E+0001   -0.86059317E+0001   -0.51428619E+0001   -0.49014518E+0001   -0.95486199E+0001   -0.10488750E+0002   -0.60161763E+0001   -0.78370902E+0001   -0.47333569E+0001   -0.29846837E+0001   -0.48279100E+0001   -0.10069396E+0002   -0.45635057E+0001   -0.55013884E+0001   -0.11214288E+0002   -0.62291878E+0001   -0.62169558E+0001   -0.48029812E+0001   -0.55663065E+0001   -0.50486956E+0001   -0.55354560E+0001   -0.62067280E+0001
136800   -0.67281654E+0001   -0.65262874E+0001   -0.54535746E+0001   -0.10808027E+0002   -0.51853686E+0001   -0.43609115E+0001   -0.69550720E+0001   -0.51908981E+0001   -0.95611561E+0001   -0.56751948E+0001   -0.57118452E+0001   -0.76003594E+0001   -0.85160760E+0001   -0.78685399E+0001   -0.94194981E+0001   -0.77960160E+0001   -0.66066050E+0001   -0.63218780E+0001   -0.86706645E+0001   -0.51197132E+0001   -0.49490158E+0001   -0.96073422E+0001   -0.10590407E+0002   -0.59827781E+0001   -0.77811785E+0001   -0.47012849E+0001   -0.29874648E+0001   -0.48283531E+0001   -0.10083974E+0002   -0.45121221E+0001   -0.55537798E+0001   -0.11156408E+0002   -0.62036843E+0001   -0.62417020E+0001   -0.48215764E+0001   -0.55848737E+0001   -0.50130662E+0001   -0.55204451E+0001   -0.62031428E+0001
