  8000   -0.71009262E+0001   -0.55635015E+0001   -0.59278337E+0001   -0.11657339E+0002   -0.56517665E+0001   -0.44040371E+0001   -0.66813910E+0001   -0.51741855E+0001   -0.10392369E+0002   -0.62708322E+0001   -0.60839401E+0001   -0.82180224E+0001   -0.80643074E+0001   -0.87743299E+0001   -0.87941333E+0001   -0.77147135E+0001   -0.84742533E+0001   -0.73718579E+0001   -0.90550204E+0001   -0.52885794E+0001   -0.63112434E+0001
  8200   -0.71000420E+0001   -0.55645371E+0001   -0.59245854E+0001   -0.11649159E+0002   -0.56487316E+0001   -0.44027936E+0001   -0.66715719E+0001   -0.51764683E+0001   -0.10409249E+0002   -0.63044031E+0001   -0.60807891E+0001   -0.82272834E+0001   -0.80695582E+0001   -0.87801891E+0001   -0.87969073E+0001   -0.77253267E+0001   -0.84722935E+0001   -0.73673146E+0001   -0.90556799E+0001   -0.52752611E+0001   -0.62824120E+0001
  8400   -0.71003126E+0001   -0.55792677E+0001   -0.59283757E+0001   -0.11645247E+0002   -0.56399231E+0001   -0.43952094E+0001   -0.66896580E+0001   -0.51690225E+0001   -0.10385416E+0002   -0.63025975E+0001   -0.61042786E+0001   -0.82126169E+0001   -0.80604123E+0001   -0.87657654E+0001   -0.87939886E+0001   -0.77463209E+0001   -0.84790021E+0001   -0.73599066E+0001   -0.90869268E+0001   -0.52763327E+0001   -0.63007815E+0001
  8600   -0.71000088E+0001   -0.55811469E+0001   -0.59437719E+0001   -0.11655528E+0002   -0.56176261E+0001   -0.43932515E+0001   -0.66908882E+0001   -0.51634622E+0001   -0.10340975E+0002   -0.63220438E+0001   -0.61074109E+0001   -0.82240696E+0001   -0.80580796E+0001   -0.87551025E+0001   -0.88265872E+0001   -0.77514801E+0001   -0.84798128E+0001   -0.73477454E+0001   -0.90672871E+0001   -0.52759527E+0001   -0.63085415E+0001
  8800   -0.70989833E+0001   -0.55705104E+0001   -0.59558641E+0001   -0.11645065E+0002   -0.56137785E+0001   -0.43835400E+0001   -0.66863295E+0001   -0.51685310E+0001   -0.10381355E+0002   -0.63192656E+0001   -0.61086958E+0001   -0.82177083E+0001   -0.80563256E+0001   -0.87541860E+0001   -0.88341366E+0001   -0.77520184E+0001   -0.84914327E+0001   -0.73728635E+0001   -0.90376792E+0001   -0.52674119E+0001   -0.62678049E+0001
  9000   -0.70998903E+0001   -0.55766865E+0001   -0.59577976E+0001   -0.11614069E+0002   -0.56179520E+0001   -0.43912199E+0001   -0.66825670E+0001   -0.51690487E+0001   -0.10424636E+0002   -0.63154406E+0001   -0.61177903E+0001   -0.82058608E+0001   -0.80529721E+0001   -0.87599198E+0001   -0.88665809E+0001   -0.77468982E+0001   -0.84923409E+0001   -0.73594435E+0001   -0.90206632E+0001   -0.52744123E+0001   -0.62818750E+0001
  9200   -0.70977918E+0001   -0.55759159E+0001   -0.59542578E+0001   -0.11628526E+0002   -0.56031049E+0001   -0.44085684E+0001   -0.66934218E+0001   -0.51700188E+0001   -0.10437781E+0002   -0.63013188E+0001   -0.61136260E+0001   -0.82038531E+0001   -0.80648748E+0001   -0.87429136E+0001   -0.88324300E+0001   -0.77233454E+0001   -0.84840436E+0001   -0.73326061E+0001   -0.90429126E+0001   -0.52992255E+0001   -0.62908283E+0001
  9400   -0.70986392E+0001   -0.55801273E+0001   -0.59282144E+0001   -0.11611020E+0002   -0.56485985E+0001   -0.44026086E+0001   -0.66712757E+0001   -0.51708073E+0001   -0.10428780E+0002   -0.62946483E+0001   -0.61129579E+0001   -0.82170885E+0001   -0.80692045E+0001   -0.87725798E+0001   -0.88280299E+0001   -0.77351975E+0001   -0.84637005E+0001   -0.73559503E+0001   -0.90438526E+0001   -0.52961365E+0001   -0.62774002E+0001
  9600   -0.70972285E+0001   -0.56027178E+0001   -0.59109447E+0001   -0.11630538E+0002   -0.56526616E+0001   -0.43999039E+0001   -0.66743053E+0001   -0.51737601E+0001   -0.10437219E+0002   -0.63016787E+0001   -0.61169609E+0001   -0.82233178E+0001   -0.80524803E+0001   -0.87722455E+0001   -0.88122997E+0001   -0.77538238E+0001   -0.84640941E+0001   -0.73860555E+0001   -0.90197970E+0001   -0.52965495E+0001   -0.62674422E+0001
  9800   -0.70974512E+0001   -0.56191332E+0001   -0.58945386E+0001   -0.11610000E+0002   -0.56643620E+0001   -0.43987738E+0001   -0.66847758E+0001   -0.51751262E+0001   -0.10417784E+0002   -0.63000757E+0001   -0.61156557E+0001   -0.82396977E+0001   -0.80483708E+0001   -0.87870905E+0001   -0.88052455E+0001   -0.77685748E+0001   -0.84836140E+0001   -0.73761400E+0001   -0.90386452E+0001   -0.52980197E+0001   -0.62714586E+0001
 10000   -0.70961302E+0001   -0.56215986E+0001   -0.58624396E+0001   -0.11621676E+0002   -0.56887561E+0001   -0.44075663E+0001   -0.66875950E+0001   -0.51720285E+0001   -0.10367679E+0002   -0.62829995E+0001   -0.61084181E+0001   -0.82489028E+0001   -0.80334706E+0001   -0.88130829E+0001   -0.87785848E+0001   -0.77816010E+0001   -0.85026628E+0001   -0.74100726E+0001   -0.90267817E+0001   -0.53023312E+0001   -0.62518937E+0001
 10200   -0.70941852E+0001   -0.56386394E+0001   -0.58538284E+0001   -0.11637875E+0002   -0.56753687E+0001   -0.43817526E+0001   -0.66971952E+0001   -0.51740910E+0001   -0.10379279E+0002   -0.62755357E+0001   -0.60938402E+0001   -0.82271324E+0001   -0.80262185E+0001   -0.88183496E+0001   -0.88029352E+0001   -0.77912575E+0001   -0.85033210E+0001   -0.73930528E+0001   -0.90546165E+0001   -0.52990745E+0001   -0.62448163E+0001
 10400   -0.70954280E+0001   -0.56514734E+0001   -0.58816412E+0001   -0.11672186E+0002   -0.56474878E+0001   -0.43898880E+0001   -0.67115978E+0001   -0.51719472E+0001   -0.10370202E+0002   -0.62659326E+0001   -0.60653243E+0001   -0.82099713E+0001   -0.80323410E+0001   -0.88075008E+0001   -0.88460243E+0001   -0.77751616E+0001   -0.85163008E+0001   -0.73962554E+0001   -0.90673163E+0001   -0.52977620E+0001   -0.62470049E+0001
 10600   -0.70934626E+0001   -0.56373519E+0001   -0.58641712E+0001   -0.11688898E+0002   -0.56225987E+0001   -0.44132590E+0001   -0.67132193E+0001   -0.51763784E+0001   -0.10374148E+0002   -0.62574069E+0001   -0.60748187E+0001   -0.82168334E+0001   -0.80484808E+0001   -0.87718295E+0001   -0.88441995E+0001   -0.77580524E+0001   -0.85317709E+0001   -0.73715891E+0001   -0.90507726E+0001   -0.52933440E+0001   -0.62503343E+0001
 10800   -0.70927086E+0001   -0.56289492E+0001   -0.58640784E+0001   -0.11684580E+0002   -0.56344075E+0001   -0.43916736E+0001   -0.67092902E+0001   -0.51721999E+0001   -0.10346464E+0002   -0.62587251E+0001   -0.60584829E+0001   -0.82336458E+0001   -0.80475500E+0001   -0.87853140E+0001   -0.88544072E+0001   -0.77724618E+0001   -0.85164234E+0001   -0.74016432E+0001   -0.90446043E+0001   -0.52834930E+0001   -0.62539557E+0001
 11000   -0.70912392E+0001   -0.56441310E+0001   -0.58631270E+0001   -0.11671273E+0002   -0.56307200E+0001   -0.44004205E+0001   -0.67118599E+0001   -0.51701524E+0001   -0.10328677E+0002   -0.62488232E+0001   -0.60621607E+0001   -0.82263818E+0001   -0.80527480E+0001   -0.87793093E+0001   -0.88807953E+0001   -0.77705341E+0001   -0.85203816E+0001   -0.73839554E+0001   -0.90660001E+0001   -0.52948602E+0001   -0.62476586E+0001
 11200   -0.70908333E+0001   -0.56477676E+0001   -0.58562642E+0001   -0.11670561E+0002   -0.55985966E+0001   -0.43879671E+0001   -0.66918946E+0001   -0.51638928E+0001   -0.10370798E+0002   -0.62410976E+0001   -0.60903087E+0001   -0.81976455E+0001   -0.80415054E+0001   -0.87716692E+0001   -0.88888703E+0001   -0.78321237E+0001   -0.85150086E+0001   -0.73827271E+0001   -0.90662143E+0001   -0.52702328E+0001   -0.62553058E+0001
 11400   -0.70884580E+0001   -0.56458996E+0001   -0.58473090E+0001   -0.11669622E+0002   -0.55856920E+0001   -0.43941634E+0001   -0.67046932E+0001   -0.51543703E+0001   -0.10371866E+0002   -0.62386755E+0001   -0.60955918E+0001   -0.81994328E+0001   -0.80577394E+0001   -0.87646898E+0001   -0.88703143E+0001   -0.78219380E+0001   -0.85046105E+0001   -0.73643894E+0001   -0.90796557E+0001   -0.52862515E+0001   -0.62577080E+0001
 11600   -0.70872234E+0001   -0.56518316E+0001   -0.58165729E+0001   -0.11665130E+0002   -0.56151720E+0001   -0.43726834E+0001   -0.67067917E+0001   -0.51582388E+0001   -0.10342920E+0002   -0.62334416E+0001   -0.60910777E+0001   -0.81931517E+0001   -0.80543920E+0001   -0.87633351E+0001   -0.88682576E+0001   -0.78274434E+0001   -0.85051305E+0001   -0.73557876E+0001   -0.90975476E+0001   -0.52964194E+0001   -0.62658644E+0001
