1 -1.0232072  3.17892   -0.0745249
1  2.5915563  1.8633082  0.1764546
1  2.6023009 -1.960003   0.0378189
1 -1.1116893 -3.0884101  0.0063233
1 -3.3805616  0.1272147 -0.1769199
1 -0.2343445  0.0296557  2.0289125
1 -0.0040135 -0.0019879 -1.6505146
1  1.2264578  3.0717571 -3.227545
1  3.2956135 -0.1490092 -3.2873376
1  0.9397542 -3.1969171 -3.2431193
1 -2.6813913 -1.8907052 -3.3344066
1 -2.5074172  2.0266459 -3.4268699
1  0.0511029 -0.064709  -5.3373609

