-0.015538 3.3633633 0.0924492
3.1516235 1.2828016 -0.3426242
2.268112 -2.4642308 -0.4106728
-1.5139116 -2.6128884 0.2399781
-2.9478736 0.9473182 0.430265
0.4829078 0.0503123 1.9605332
-0.087157 0.1294079 -1.9406696
