     1   -0.39199882E+0001   -0.35071467E+0001   -0.34952111E+0001   -0.34859449E+0001   -0.34997548E+0001   -0.35114725E+0001   -0.49666013E+0001   -0.49737863E+0001
    50   -0.39193001E+0001   -0.35067853E+0001   -0.34944531E+0001   -0.34849118E+0001   -0.34990910E+0001   -0.35112246E+0001   -0.49656220E+0001   -0.49730128E+0001
   100   -0.39193646E+0001   -0.35065291E+0001   -0.34947552E+0001   -0.34859490E+0001   -0.34988582E+0001   -0.35109467E+0001   -0.49662037E+0001   -0.49723101E+0001
   150   -0.39195979E+0001   -0.35062214E+0001   -0.34958189E+0001   -0.34866088E+0001   -0.34991585E+0001   -0.35099304E+0001   -0.49674515E+0001   -0.49719958E+0001
   200   -0.39198548E+0001   -0.35069341E+0001   -0.34973272E+0001   -0.34865112E+0001   -0.34997272E+0001   -0.35097124E+0001   -0.49675112E+0001   -0.49712602E+0001
   250   -0.39199071E+0001   -0.35073884E+0001   -0.34978225E+0001   -0.34869943E+0001   -0.34996029E+0001   -0.35102486E+0001   -0.49672550E+0001   -0.49700381E+0001
   300   -0.39204964E+0001   -0.35082941E+0001   -0.34984182E+0001   -0.34896612E+0001   -0.34986664E+0001   -0.35121298E+0001   -0.49665323E+0001   -0.49697725E+0001
   350   -0.39206163E+0001   -0.35083691E+0001   -0.34981512E+0001   -0.34904763E+0001   -0.34985453E+0001   -0.35125656E+0001   -0.49668895E+0001   -0.49693171E+0001
   400   -0.39209386E+0001   -0.35082491E+0001   -0.34988598E+0001   -0.34915344E+0001   -0.34984315E+0001   -0.35128374E+0001   -0.49686526E+0001   -0.49680050E+0001
     1   -0.39199855E+0001   -0.35071477E+0001   -0.34952063E+0001   -0.34859374E+0001   -0.34997567E+0001   -0.35114705E+0001   -0.49665929E+0001   -0.49737868E+0001
    50   -0.39191056E+0001   -0.35066506E+0001   -0.34941592E+0001   -0.34845009E+0001   -0.34989506E+0001   -0.35111507E+0001   -0.49654250E+0001   -0.49729024E+0001
   100   -0.39189335E+0001   -0.35065120E+0001   -0.34941697E+0001   -0.34847380E+0001   -0.34989448E+0001   -0.35108784E+0001   -0.49647999E+0001   -0.49724913E+0001
   150   -0.39187117E+0001   -0.35063432E+0001   -0.34945489E+0001   -0.34846927E+0001   -0.34984921E+0001   -0.35107568E+0001   -0.49647254E+0001   -0.49714228E+0001
   200   -0.39186149E+0001   -0.35072596E+0001   -0.34955787E+0001   -0.34848466E+0001   -0.34982377E+0001   -0.35107011E+0001   -0.49643550E+0001   -0.49693254E+0001
   250   -0.39184479E+0001   -0.35076535E+0001   -0.34967495E+0001   -0.34850470E+0001   -0.34985426E+0001   -0.35099333E+0001   -0.49638556E+0001   -0.49673539E+0001
   300   -0.39180221E+0001   -0.35071549E+0001   -0.34972669E+0001   -0.34845043E+0001   -0.34988350E+0001   -0.35095885E+0001   -0.49626507E+0001   -0.49661542E+0001
   350   -0.39176818E+0001   -0.35068105E+0001   -0.34976673E+0001   -0.34842327E+0001   -0.34988657E+0001   -0.35093260E+0001   -0.49611139E+0001   -0.49657563E+0001
   400   -0.39175474E+0001   -0.35074550E+0001   -0.34983129E+0001   -0.34845540E+0001   -0.34985158E+0001   -0.35092850E+0001   -0.49595054E+0001   -0.49652036E+0001
   450   -0.39173866E+0001   -0.35080309E+0001   -0.34985516E+0001   -0.34846969E+0001   -0.34971059E+0001   -0.35100665E+0001   -0.49579298E+0001   -0.49653244E+0001
   500   -0.39177051E+0001   -0.35082472E+0001   -0.34986916E+0001   -0.34868223E+0001   -0.34951600E+0001   -0.35116171E+0001   -0.49568178E+0001   -0.49665794E+0001
   550   -0.39177086E+0001   -0.35079123E+0001   -0.34989357E+0001   -0.34877779E+0001   -0.34944771E+0001   -0.35115985E+0001   -0.49569574E+0001   -0.49663010E+0001
   600   -0.39173770E+0001   -0.35077256E+0001   -0.34988702E+0001   -0.34869806E+0001   -0.34946655E+0001   -0.35112100E+0001   -0.49569788E+0001   -0.49652085E+0001
   650   -0.39170419E+0001   -0.35075378E+0001   -0.34986438E+0001   -0.34865870E+0001   -0.34944863E+0001   -0.35110226E+0001   -0.49567362E+0001   -0.49642794E+0001
   700   -0.39166808E+0001   -0.35076791E+0001   -0.34993686E+0001   -0.34862725E+0001   -0.34939799E+0001   -0.35108879E+0001   -0.49564926E+0001   -0.49620846E+0001
   750   -0.39162070E+0001   -0.35073496E+0001   -0.34997195E+0001   -0.34858944E+0001   -0.34932183E+0001   -0.35106378E+0001   -0.49558608E+0001   -0.49607688E+0001
   800   -0.39159106E+0001   -0.35071635E+0001   -0.34995471E+0001   -0.34862610E+0001   -0.34926734E+0001   -0.35099842E+0001   -0.49557508E+0001   -0.49599944E+0001
   850   -0.39154607E+0001   -0.35067025E+0001   -0.34994523E+0001   -0.34863601E+0001   -0.34915121E+0001   -0.35096982E+0001   -0.49560086E+0001   -0.49584912E+0001
   900   -0.39150484E+0001   -0.35062357E+0001   -0.35001767E+0001   -0.34875037E+0001   -0.34884853E+0001   -0.35104216E+0001   -0.49567463E+0001   -0.49557694E+0001
   950   -0.39147447E+0001   -0.35066577E+0001   -0.35008356E+0001   -0.34883781E+0001   -0.34875724E+0001   -0.35102671E+0001   -0.49554547E+0001   -0.49540475E+0001
  1000   -0.39143419E+0001   -0.35070064E+0001   -0.35012332E+0001   -0.34881216E+0001   -0.34876478E+0001   -0.35097408E+0001   -0.49542167E+0001   -0.49524269E+0001
  1050   -0.39138139E+0001   -0.35068858E+0001   -0.35009623E+0001   -0.34873056E+0001   -0.34874715E+0001   -0.35091915E+0001   -0.49532483E+0001   -0.49516320E+0001
  1100   -0.39133662E+0001   -0.35067787E+0001   -0.35005345E+0001   -0.34871563E+0001   -0.34871051E+0001   -0.35086493E+0001   -0.49521347E+0001   -0.49512050E+0001
  1150   -0.39130659E+0001   -0.35066213E+0001   -0.35003083E+0001   -0.34872288E+0001   -0.34866262E+0001   -0.35083199E+0001   -0.49512271E+0001   -0.49511296E+0001
  1200   -0.39127183E+0001   -0.35064981E+0001   -0.35008455E+0001   -0.34875645E+0001   -0.34856406E+0001   -0.35077386E+0001   -0.49501203E+0001   -0.49506202E+0001
  1250   -0.39122425E+0001   -0.35063710E+0001   -0.35010310E+0001   -0.34873147E+0001   -0.34846506E+0001   -0.35075181E+0001   -0.49486042E+0001   -0.49502078E+0001
  1300   -0.39116900E+0001   -0.35060145E+0001   -0.35010144E+0001   -0.34863186E+0001   -0.34844024E+0001   -0.35076899E+0001   -0.49467193E+0001   -0.49496706E+0001
  1350   -0.39113601E+0001   -0.35057596E+0001   -0.35014968E+0001   -0.34852404E+0001   -0.34848584E+0001   -0.35074325E+0001   -0.49465343E+0001   -0.49481990E+0001
  1400   -0.39110924E+0001   -0.35058003E+0001   -0.35024717E+0001   -0.34847685E+0001   -0.34853426E+0001   -0.35065599E+0001   -0.49456166E+0001   -0.49470869E+0001
  1450   -0.39107118E+0001   -0.35056244E+0001   -0.35028701E+0001   -0.34842921E+0001   -0.34852121E+0001   -0.35063522E+0001   -0.49448785E+0001   -0.49457533E+0001
  1500   -0.39101482E+0001   -0.35049050E+0001   -0.35028119E+0001   -0.34833429E+0001   -0.34848718E+0001   -0.35059045E+0001   -0.49438993E+0001   -0.49453020E+0001
  1550   -0.39096716E+0001   -0.35037501E+0001   -0.35022907E+0001   -0.34819823E+0001   -0.34851561E+0001   -0.35051926E+0001   -0.49429123E+0001   -0.49464171E+0001
  1600   -0.39090367E+0001   -0.35029832E+0001   -0.35024552E+0001   -0.34803001E+0001   -0.34851960E+0001   -0.35046154E+0001   -0.49409981E+0001   -0.49467086E+0001
  1650   -0.39083902E+0001   -0.35026252E+0001   -0.35025576E+0001   -0.34789786E+0001   -0.34851699E+0001   -0.35044487E+0001   -0.49389692E+0001   -0.49459819E+0001
  1700   -0.39082036E+0001   -0.35023003E+0001   -0.35035285E+0001   -0.34779378E+0001   -0.34856803E+0001   -0.35028991E+0001   -0.49388931E+0001   -0.49461862E+0001
  1750   -0.39080599E+0001   -0.35019204E+0001   -0.35042720E+0001   -0.34769837E+0001   -0.34860085E+0001   -0.35009229E+0001   -0.49388252E+0001   -0.49474868E+0001
  1800   -0.39075370E+0001   -0.35016138E+0001   -0.35044410E+0001   -0.34764781E+0001   -0.34854833E+0001   -0.35002141E+0001   -0.49373616E+0001   -0.49471670E+0001
  1850   -0.39068595E+0001   -0.35010490E+0001   -0.35041941E+0001   -0.34763394E+0001   -0.34840860E+0001   -0.34999531E+0001   -0.49363743E+0001   -0.49460206E+0001
  1900   -0.39064565E+0001   -0.35005405E+0001   -0.35038808E+0001   -0.34760707E+0001   -0.34828013E+0001   -0.35006247E+0001   -0.49356392E+0001   -0.49456385E+0001
  1950   -0.39061322E+0001   -0.34999068E+0001   -0.35025790E+0001   -0.34744508E+0001   -0.34835089E+0001   -0.35013136E+0001   -0.49331056E+0001   -0.49480605E+0001
  2000   -0.39055420E+0001   -0.34994782E+0001   -0.35021682E+0001   -0.34729239E+0001   -0.34835148E+0001   -0.35009056E+0001   -0.49316113E+0001   -0.49481922E+0001
  2050   -0.39048886E+0001   -0.34992697E+0001   -0.35020322E+0001   -0.34716416E+0001   -0.34833961E+0001   -0.35000739E+0001   -0.49301653E+0001   -0.49476413E+0001
  2100   -0.39041182E+0001   -0.34988543E+0001   -0.35022164E+0001   -0.34698068E+0001   -0.34835130E+0001   -0.34990275E+0001   -0.49282009E+0001   -0.49472087E+0001
  2150   -0.39034058E+0001   -0.34982584E+0001   -0.35023636E+0001   -0.34683760E+0001   -0.34826002E+0001   -0.34979998E+0001   -0.49276819E+0001   -0.49465610E+0001
  2200   -0.39027820E+0001   -0.34982490E+0001   -0.35030353E+0001   -0.34659291E+0001   -0.34825659E+0001   -0.34980327E+0001   -0.49255785E+0001   -0.49460837E+0001
  2250   -0.39019904E+0001   -0.34985266E+0001   -0.35031786E+0001   -0.34639186E+0001   -0.34827438E+0001   -0.34981479E+0001   -0.49223003E+0001   -0.49451173E+0001
  2300   -0.39012188E+0001   -0.34990295E+0001   -0.35033951E+0001   -0.34627197E+0001   -0.34821187E+0001   -0.34986961E+0001   -0.49192918E+0001   -0.49432803E+0001
  2350   -0.39004461E+0001   -0.34988097E+0001   -0.35035273E+0001   -0.34615362E+0001   -0.34816481E+0001   -0.34982022E+0001   -0.49179336E+0001   -0.49414653E+0001
  2400   -0.38996699E+0001   -0.34981976E+0001   -0.35031358E+0001   -0.34606469E+0001   -0.34807436E+0001   -0.34976340E+0001   -0.49171357E+0001   -0.49401954E+0001
  2450   -0.38988354E+0001   -0.34975570E+0001   -0.35020201E+0001   -0.34602734E+0001   -0.34790783E+0001   -0.34972994E+0001   -0.49159253E+0001   -0.49396945E+0001
  2500   -0.38982862E+0001   -0.34981874E+0001   -0.35013318E+0001   -0.34593745E+0001   -0.34788703E+0001   -0.34975753E+0001   -0.49134383E+0001   -0.49392262E+0001
  2550   -0.38981068E+0001   -0.34982118E+0001   -0.35006238E+0001   -0.34586718E+0001   -0.34799969E+0001   -0.34967573E+0001   -0.49127873E+0001   -0.49396984E+0001
  2600   -0.38975334E+0001   -0.34977289E+0001   -0.35002351E+0001   -0.34570027E+0001   -0.34801911E+0001   -0.34963365E+0001   -0.49114695E+0001   -0.49397702E+0001
  2650   -0.38966723E+0001   -0.34971171E+0001   -0.35002297E+0001   -0.34542740E+0001   -0.34796789E+0001   -0.34965971E+0001   -0.49107710E+0001   -0.49380379E+0001
  2700   -0.38956859E+0001   -0.34963091E+0001   -0.35007646E+0001   -0.34528255E+0001   -0.34784510E+0001   -0.34963765E+0001   -0.49089788E+0001   -0.49360956E+0001
  2750   -0.38949844E+0001   -0.34951347E+0001   -0.35003966E+0001   -0.34534835E+0001   -0.34772511E+0001   -0.34955427E+0001   -0.49074824E+0001   -0.49355996E+0001
  2800   -0.38940848E+0001   -0.34946994E+0001   -0.35002590E+0001   -0.34517650E+0001   -0.34769427E+0001   -0.34951164E+0001   -0.49058233E+0001   -0.49339878E+0001
  2850   -0.38929204E+0001   -0.34943491E+0001   -0.35003077E+0001   -0.34489525E+0001   -0.34763701E+0001   -0.34953228E+0001   -0.49032085E+0001   -0.49319320E+0001
  2900   -0.38916027E+0001   -0.34935592E+0001   -0.34998899E+0001   -0.34458611E+0001   -0.34757290E+0001   -0.34952292E+0001   -0.49002390E+0001   -0.49307119E+0001
  2950   -0.38902611E+0001   -0.34924827E+0001   -0.34995787E+0001   -0.34424409E+0001   -0.34751886E+0001   -0.34950096E+0001   -0.48972007E+0001   -0.49299267E+0001
  3000   -0.38891638E+0001   -0.34917118E+0001   -0.34994055E+0001   -0.34398926E+0001   -0.34747833E+0001   -0.34940983E+0001   -0.48944314E+0001   -0.49298234E+0001
  3050   -0.38881170E+0001   -0.34912930E+0001   -0.34995510E+0001   -0.34362618E+0001   -0.34755870E+0001   -0.34926137E+0001   -0.48911073E+0001   -0.49304051E+0001
  3100   -0.38868831E+0001   -0.34906366E+0001   -0.34995126E+0001   -0.34320489E+0001   -0.34761885E+0001   -0.34911658E+0001   -0.48876289E+0001   -0.49310004E+0001
  3150   -0.38871256E+0001   -0.34899503E+0001   -0.34989948E+0001   -0.34328865E+0001   -0.34766259E+0001   -0.34909656E+0001   -0.48886796E+0001   -0.49317768E+0001
  3200   -0.38858222E+0001   -0.34883073E+0001   -0.34990670E+0001   -0.34305194E+0001   -0.34751243E+0001   -0.34903775E+0001   -0.48866284E+0001   -0.49307318E+0001
  3201   -0.38860326E+0001   -0.34884314E+0001   -0.34991424E+0001   -0.34308701E+0001   -0.34752969E+0001   -0.34904893E+0001   -0.48870442E+0001   -0.49309542E+0001
  3250   -0.38911426E+0001   -0.34914345E+0001   -0.35010287E+0001   -0.34394044E+0001   -0.34794847E+0001   -0.34931831E+0001   -0.48973302E+0001   -0.49361329E+0001
  3300   -0.38899884E+0001   -0.34905833E+0001   -0.35009494E+0001   -0.34366440E+0001   -0.34790396E+0001   -0.34925713E+0001   -0.48950094E+0001   -0.49351218E+0001
  3350   -0.38888737E+0001   -0.34892065E+0001   -0.35005123E+0001   -0.34339083E+0001   -0.34787317E+0001   -0.34920123E+0001   -0.48930682E+0001   -0.49346770E+0001
  3400   -0.38877722E+0001   -0.34885269E+0001   -0.35004597E+0001   -0.34314118E+0001   -0.34783459E+0001   -0.34910708E+0001   -0.48912102E+0001   -0.49333799E+0001
  3450   -0.38867811E+0001   -0.34881578E+0001   -0.35005573E+0001   -0.34285629E+0001   -0.34791522E+0001   -0.34897905E+0001   -0.48888589E+0001   -0.49323883E+0001
  3500   -0.38856413E+0001   -0.34874484E+0001   -0.35002043E+0001   -0.34262446E+0001   -0.34780134E+0001   -0.34893740E+0001   -0.48861775E+0001   -0.49320272E+0001
  3550   -0.38844414E+0001   -0.34867785E+0001   -0.34999525E+0001   -0.34248403E+0001   -0.34763539E+0001   -0.34888538E+0001   -0.48834334E+0001   -0.49308771E+0001
  3600   -0.38831745E+0001   -0.34863290E+0001   -0.34997645E+0001   -0.34225497E+0001   -0.34751833E+0001   -0.34888543E+0001   -0.48795253E+0001   -0.49300153E+0001
  3650   -0.38822283E+0001   -0.34871049E+0001   -0.35002049E+0001   -0.34212137E+0001   -0.34734046E+0001   -0.34895046E+0001   -0.48767081E+0001   -0.49274568E+0001
  3700   -0.38812681E+0001   -0.34870758E+0001   -0.35007236E+0001   -0.34189875E+0001   -0.34729995E+0001   -0.34899876E+0001   -0.48738271E+0001   -0.49252755E+0001
  3750   -0.38800308E+0001   -0.34860558E+0001   -0.35001319E+0001   -0.34165872E+0001   -0.34727300E+0001   -0.34898643E+0001   -0.48709352E+0001   -0.49239111E+0001
  3800   -0.38784178E+0001   -0.34844183E+0001   -0.34992126E+0001   -0.34123014E+0001   -0.34733521E+0001   -0.34890525E+0001   -0.48667674E+0001   -0.49238205E+0001
  3850   -0.38768083E+0001   -0.34817819E+0001   -0.34988146E+0001   -0.34067319E+0001   -0.34745676E+0001   -0.34879047E+0001   -0.48626781E+0001   -0.49251793E+0001
  3900   -0.38753279E+0001   -0.34796864E+0001   -0.34987459E+0001   -0.34005219E+0001   -0.34764257E+0001   -0.34867353E+0001   -0.48578349E+0001   -0.49273451E+0001
  3950   -0.38737981E+0001   -0.34779633E+0001   -0.34981017E+0001   -0.33945853E+0001   -0.34781661E+0001   -0.34855486E+0001   -0.48522638E+0001   -0.49299581E+0001
  4000   -0.38719842E+0001   -0.34768257E+0001   -0.34979070E+0001   -0.33897237E+0001   -0.34780001E+0001   -0.34845479E+0001   -0.48473887E+0001   -0.49294961E+0001
  4050   -0.38706056E+0001   -0.34761056E+0001   -0.34983460E+0001   -0.33854371E+0001   -0.34785756E+0001   -0.34827275E+0001   -0.48442158E+0001   -0.49288316E+0001
  4100   -0.38691715E+0001   -0.34755287E+0001   -0.34986662E+0001   -0.33821654E+0001   -0.34781886E+0001   -0.34811745E+0001   -0.48406726E+0001   -0.49278043E+0001
  4150   -0.38673579E+0001   -0.34743837E+0001   -0.34985768E+0001   -0.33779762E+0001   -0.34774055E+0001   -0.34807369E+0001   -0.48356837E+0001   -0.49267427E+0001
