-0.433223 3.2843065 0.123651
2.8549366 1.3149662 0.064518
1.94244 -2.3690169 0.1282551
-1.9147158 -2.6434593 0.3027828
-3.30966 0.8638264 0.2546594
-0.0452926 0.0990202 2.2079802
-0.2442098 0.0556891 -1.7829311
