 80001   -0.27694293E+0001   -0.56573160E+0001   -0.42184178E+0001   -0.57238282E+0001   -0.55005833E+0001   -0.20113650E+0001   -0.20209099E+0001   -0.69956090E+0000   -0.10185673E+0001   -0.22105730E+0001   -0.21212231E+0001    0.55315521E-0001   -0.21061232E+0001
 80050   -0.27799531E+0001   -0.56723007E+0001   -0.42521900E+0001   -0.57386682E+0001   -0.55193854E+0001   -0.20161805E+0001   -0.20350793E+0001   -0.68053173E+0000   -0.10384771E+0001   -0.22171022E+0001   -0.21330482E+0001    0.52695693E-0001   -0.21091698E+0001
 80100   -0.27920463E+0001   -0.56518225E+0001   -0.43217364E+0001   -0.57540728E+0001   -0.55564378E+0001   -0.20217937E+0001   -0.20522042E+0001   -0.64807299E+0000   -0.10666553E+0001   -0.22238758E+0001   -0.21462336E+0001    0.48617169E-0001   -0.21102682E+0001
 80150   -0.28202388E+0001   -0.56465795E+0001   -0.44241489E+0001   -0.58235185E+0001   -0.56881469E+0001   -0.20327867E+0001   -0.20856082E+0001   -0.54752318E+0000   -0.11351523E+0001   -0.22333747E+0001   -0.21626893E+0001    0.49101963E-0001   -0.21124389E+0001
 80200   -0.29986327E+0001   -0.57548132E+0001   -0.46890070E+0001   -0.62419488E+0001   -0.62725550E+0001   -0.20419043E+0001   -0.21198833E+0001   -0.64117644E+0000   -0.16957749E+0001   -0.22399101E+0001   -0.21714172E+0001   -0.89825181E-0002   -0.21062196E+0001
 80250   -0.30557544E+0001   -0.57924761E+0001   -0.47359683E+0001   -0.63193556E+0001   -0.63513080E+0001   -0.20547590E+0001   -0.21463471E+0001   -0.81731291E+0000   -0.19123122E+0001   -0.22453263E+0001   -0.21767686E+0001   -0.55011802E-0002   -0.21116182E+0001
 80300   -0.30750544E+0001   -0.58183120E+0001   -0.47601129E+0001   -0.63770879E+0001   -0.64039706E+0001   -0.20668849E+0001   -0.21673206E+0001   -0.83523788E+0000   -0.19173896E+0001   -0.22500365E+0001   -0.21835541E+0001   -0.48030298E-0002   -0.21159434E+0001
 80350   -0.30908044E+0001   -0.58470257E+0001   -0.47836223E+0001   -0.64172007E+0001   -0.64406218E+0001   -0.20791777E+0001   -0.21821331E+0001   -0.84596645E+0000   -0.19213087E+0001   -0.22560910E+0001   -0.21915932E+0001   -0.37914419E-0002   -0.21211211E+0001
 80400   -0.31045846E+0001   -0.58743827E+0001   -0.48107542E+0001   -0.64469645E+0001   -0.64687589E+0001   -0.20910755E+0001   -0.21931894E+0001   -0.85861462E+0000   -0.19225631E+0001   -0.22614438E+0001   -0.21995712E+0001   -0.27139355E-0002   -0.21249832E+0001
 80450   -0.31189472E+0001   -0.59058507E+0001   -0.48380285E+0001   -0.64755400E+0001   -0.65034790E+0001   -0.21030360E+0001   -0.22013662E+0001   -0.87107670E+0000   -0.19233598E+0001   -0.22657736E+0001   -0.22061184E+0001   -0.24963399E-0002   -0.21312418E+0001
 80500   -0.31336658E+0001   -0.59405044E+0001   -0.48665437E+0001   -0.65026209E+0001   -0.65396890E+0001   -0.21184234E+0001   -0.22066710E+0001   -0.89007461E+0000   -0.19181808E+0001   -0.22694855E+0001   -0.22113578E+0001   -0.21114580E-0002   -0.21383272E+0001
 80550   -0.31485573E+0001   -0.59776110E+0001   -0.48984325E+0001   -0.65274470E+0001   -0.65790721E+0001   -0.21339445E+0001   -0.22097966E+0001   -0.90489062E+0000   -0.19156118E+0001   -0.22721354E+0001   -0.22153174E+0001   -0.19934934E-0002   -0.21464354E+0001
 80600   -0.31654228E+0001   -0.60176204E+0001   -0.49363081E+0001   -0.65550493E+0001   -0.66277353E+0001   -0.21478135E+0001   -0.22120040E+0001   -0.92075535E+0000   -0.19155275E+0001   -0.22737776E+0001   -0.22196913E+0001   -0.20009946E-0002   -0.21567903E+0001
 80650   -0.31829817E+0001   -0.60584782E+0001   -0.49828667E+0001   -0.65812099E+0001   -0.66778876E+0001   -0.21601357E+0001   -0.22149559E+0001   -0.93301243E+0000   -0.19189751E+0001   -0.22757370E+0001   -0.22241981E+0001   -0.20135450E-0002   -0.21663105E+0001
 80700   -0.32017606E+0001   -0.61018436E+0001   -0.50285017E+0001   -0.66121839E+0001   -0.67375446E+0001   -0.21742345E+0001   -0.22148898E+0001   -0.94449845E+0000   -0.19201441E+0001   -0.22772522E+0001   -0.22276974E+0001   -0.20222568E-0002   -0.21803151E+0001
 80750   -0.32209508E+0001   -0.61461502E+0001   -0.50757307E+0001   -0.66444693E+0001   -0.68017183E+0001   -0.21885555E+0001   -0.22165153E+0001   -0.95221269E+0000   -0.19234380E+0001   -0.22771794E+0001   -0.22298247E+0001   -0.20425328E-0002   -0.21935734E+0001
 80800   -0.32405216E+0001   -0.61886262E+0001   -0.51274153E+0001   -0.66756530E+0001   -0.68684114E+0001   -0.22018949E+0001   -0.22169583E+0001   -0.96113518E+0000   -0.19283644E+0001   -0.22767518E+0001   -0.22323425E+0001   -0.20581376E-0002   -0.22066485E+0001
 80850   -0.32609044E+0001   -0.62312273E+0001   -0.51858980E+0001   -0.67084079E+0001   -0.69373369E+0001   -0.22142771E+0001   -0.22201332E+0001   -0.96691963E+0000   -0.19316386E+0001   -0.22778468E+0001   -0.22352960E+0001   -0.20854533E-0002   -0.22197862E+0001
 80900   -0.32802195E+0001   -0.62686209E+0001   -0.52450323E+0001   -0.67359744E+0001   -0.70040830E+0001   -0.22240485E+0001   -0.22211117E+0001   -0.97434214E+0000   -0.19368337E+0001   -0.22795477E+0001   -0.22387071E+0001   -0.21148029E-0002   -0.22322176E+0001
 80950   -0.32988703E+0001   -0.63059033E+0001   -0.53141776E+0001   -0.67567097E+0001   -0.70673856E+0001   -0.22331186E+0001   -0.22248854E+0001   -0.98083717E+0000   -0.19410786E+0001   -0.22800712E+0001   -0.22404926E+0001   -0.21492499E-0002   -0.22396346E+0001
 81000   -0.33167827E+0001   -0.63404809E+0001   -0.53863229E+0001   -0.67727282E+0001   -0.71301825E+0001   -0.22406123E+0001   -0.22288621E+0001   -0.98790812E+0000   -0.19440752E+0001   -0.22808979E+0001   -0.22424613E+0001   -0.22016267E-0002   -0.22446594E+0001
 81050   -0.33351953E+0001   -0.63722490E+0001   -0.54722866E+0001   -0.67827478E+0001   -0.72005428E+0001   -0.22469503E+0001   -0.22310113E+0001   -0.99477083E+0000   -0.19476438E+0001   -0.22814667E+0001   -0.22437004E+0001   -0.22559590E-0002   -0.22467182E+0001
 81100   -0.33513156E+0001   -0.64001157E+0001   -0.55503315E+0001   -0.67898182E+0001   -0.72602547E+0001   -0.22534875E+0001   -0.22351127E+0001   -0.10004680E+0001   -0.19501819E+0001   -0.22826683E+0001   -0.22447431E+0001   -0.23073439E-0002   -0.22462981E+0001
 81150   -0.33650552E+0001   -0.64213019E+0001   -0.56118830E+0001   -0.68000813E+0001   -0.73134738E+0001   -0.22590019E+0001   -0.22374766E+0001   -0.10045250E+0001   -0.19540472E+0001   -0.22832337E+0001   -0.22457617E+0001   -0.23640611E-0002   -0.22475118E+0001
 81200   -0.33760972E+0001   -0.64386748E+0001   -0.56600625E+0001   -0.68083180E+0001   -0.73518282E+0001   -0.22636008E+0001   -0.22396572E+0001   -0.10108828E+0001   -0.19596352E+0001   -0.22842537E+0001   -0.22465308E+0001   -0.24077795E-0002   -0.22473149E+0001
 81250   -0.33854070E+0001   -0.64511754E+0001   -0.56976732E+0001   -0.68189470E+0001   -0.73851469E+0001   -0.22673534E+0001   -0.22412251E+0001   -0.10138619E+0001   -0.19657393E+0001   -0.22851987E+0001   -0.22476257E+0001   -0.24482890E-0002   -0.22484891E+0001
 81300   -0.33932221E+0001   -0.64617635E+0001   -0.57264801E+0001   -0.68302353E+0001   -0.74122038E+0001   -0.22703744E+0001   -0.22424913E+0001   -0.10165860E+0001   -0.19709927E+0001   -0.22857462E+0001   -0.22492776E+0001   -0.24824587E-0002   -0.22500320E+0001
