 64001   -0.73462784E+0001   -0.74898872E+0001   -0.74966406E+0001   -0.73446191E+0001   -0.73524549E+0001   -0.73188025E+0001   -0.73333139E+0001   -0.73415052E+0001   -0.73765616E+0001   -0.72590661E+0001   -0.72614341E+0001   -0.72806030E+0001   -0.72540767E+0001   -0.75308983E+0001   -0.75360583E+0001   -0.73456692E+0001   -0.73334316E+0001   -0.73258841E+0001   -0.73618510E+0001   -0.73498251E+0001   -0.73356404E+0001   -0.72186912E+0001   -0.72384956E+0001   -0.72869405E+0001   -0.72832551E+0001   -0.75246592E+0001   -0.75174636E+0001   -0.73469671E+0001   -0.73729489E+0001   -0.73342622E+0001   -0.73137044E+0001   -0.73179367E+0001   -0.73174759E+0001   -0.72164663E+0001   -0.72275929E+0001   -0.73232592E+0001   -0.72898152E+0001   -0.75024886E+0001   -0.75122405E+0001   -0.73312148E+0001   -0.73361435E+0001   -0.73515381E+0001   -0.73571522E+0001   -0.73675707E+0001   -0.73533557E+0001   -0.72717958E+0001   -0.72690743E+0001   -0.73059053E+0001   -0.73047252E+0001
 64050   -0.73483867E+0001   -0.75015417E+0001   -0.75068205E+0001   -0.73394762E+0001   -0.73538613E+0001   -0.73347333E+0001   -0.73311380E+0001   -0.73520159E+0001   -0.73515182E+0001   -0.72597043E+0001   -0.72562462E+0001   -0.72860893E+0001   -0.72553335E+0001   -0.75226150E+0001   -0.75298647E+0001   -0.73535236E+0001   -0.73432955E+0001   -0.73354374E+0001   -0.73614310E+0001   -0.73436478E+0001   -0.73427929E+0001   -0.72151725E+0001   -0.72514202E+0001   -0.73240287E+0001   -0.72904233E+0001   -0.75330599E+0001   -0.75206918E+0001   -0.73413294E+0001   -0.73723868E+0001   -0.73486933E+0001   -0.73308815E+0001   -0.73311981E+0001   -0.73141255E+0001   -0.72131951E+0001   -0.72344449E+0001   -0.73031099E+0001   -0.72912823E+0001   -0.75037444E+0001   -0.75195912E+0001   -0.73389586E+0001   -0.73417840E+0001   -0.73478819E+0001   -0.73481930E+0001   -0.73698281E+0001   -0.73711750E+0001   -0.72645308E+0001   -0.72510656E+0001   -0.72982851E+0001   -0.72909942E+0001
 64100   -0.73505377E+0001   -0.75089583E+0001   -0.75102966E+0001   -0.73519124E+0001   -0.73667959E+0001   -0.73480494E+0001   -0.73391680E+0001   -0.73520944E+0001   -0.73471136E+0001   -0.72507203E+0001   -0.72523996E+0001   -0.72905109E+0001   -0.72692881E+0001   -0.75219670E+0001   -0.75395409E+0001   -0.73503487E+0001   -0.73359314E+0001   -0.73371193E+0001   -0.73538463E+0001   -0.73427879E+0001   -0.73506024E+0001   -0.72158613E+0001   -0.72427932E+0001   -0.73254541E+0001   -0.72903412E+0001   -0.75258632E+0001   -0.75240058E+0001   -0.73407247E+0001   -0.73567366E+0001   -0.73461190E+0001   -0.73389778E+0001   -0.73370087E+0001   -0.73312445E+0001   -0.72353945E+0001   -0.72321827E+0001   -0.72882669E+0001   -0.72980383E+0001   -0.75082610E+0001   -0.75167040E+0001   -0.73418666E+0001   -0.73524174E+0001   -0.73474441E+0001   -0.73642477E+0001   -0.73593874E+0001   -0.73758873E+0001   -0.72688643E+0001   -0.72491031E+0001   -0.72938561E+0001   -0.72993084E+0001
 64150   -0.69295698E+0001   -0.71504218E+0001   -0.74544125E+0001   -0.73599646E+0001   -0.73587307E+0001   -0.73184333E+0001   -0.73031317E+0001   -0.72718908E+0001   -0.72750307E+0001   -0.62639928E+0001   -0.72016483E+0001   -0.72372631E+0001   -0.71315909E+0001   -0.75512258E+0001   -0.75468595E+0001   -0.73046054E+0001   -0.73609908E+0001   -0.72786604E+0001   -0.73814370E+0001   -0.71534425E+0001   -0.74297899E+0001   -0.72766234E+0001   -0.25217146E+0001   -0.19355323E+0001   -0.71831949E+0001   -0.74069661E+0001   -0.74655822E+0001   -0.73735402E+0001   -0.73617384E+0001   -0.73550233E+0001   -0.73124182E+0001   -0.72863308E+0001   -0.73038338E+0001   -0.71602166E+0001   -0.72004892E+0001   -0.71112484E+0001   -0.72787985E+0001   -0.73809215E+0001   -0.74725051E+0001   -0.73596986E+0001   -0.73289547E+0001   -0.72160279E+0001   -0.73502352E+0001   -0.73279099E+0001   -0.60890969E+0001   -0.72621048E+0001   -0.37031716E+0001   -0.67429852E+0001   -0.55189646E+0001
 64200   -0.72515303E+0001   -0.72467548E+0001   -0.74648003E+0001   -0.73762590E+0001   -0.73224696E+0001   -0.72950178E+0001   -0.72599283E+0001   -0.71579881E+0001   -0.73208738E+0001   -0.69634936E+0001   -0.72785325E+0001   -0.72354495E+0001   -0.71709363E+0001   -0.75623806E+0001   -0.75501053E+0001   -0.73544489E+0001   -0.73643939E+0001   -0.73318420E+0001   -0.73846339E+0001   -0.73552689E+0001   -0.73267055E+0001   -0.73490789E+0001   -0.65924945E+0001   -0.63804354E+0001   -0.72859401E+0001   -0.75205757E+0001   -0.74966686E+0001   -0.73119054E+0001   -0.73667599E+0001   -0.72755921E+0001   -0.73056051E+0001   -0.71969936E+0001   -0.70711053E+0001   -0.71912263E+0001   -0.71024549E+0001   -0.71126329E+0001   -0.73474719E+0001   -0.74213754E+0001   -0.74889428E+0001   -0.73672592E+0001   -0.73603327E+0001   -0.73929284E+0001   -0.73434141E+0001   -0.74475240E+0001   -0.70440005E+0001   -0.71185230E+0001   -0.69450627E+0001   -0.72021401E+0001   -0.67127302E+0001
 64250   -0.73183586E+0001   -0.73017779E+0001   -0.74755196E+0001   -0.73445491E+0001   -0.73454309E+0001   -0.73206001E+0001   -0.72849824E+0001   -0.73029692E+0001   -0.73335677E+0001   -0.71056316E+0001   -0.72841880E+0001   -0.72784277E+0001   -0.72219713E+0001   -0.75646195E+0001   -0.75322196E+0001   -0.73598426E+0001   -0.73669945E+0001   -0.73389082E+0001   -0.73553574E+0001   -0.73671541E+0001   -0.73173817E+0001   -0.73578014E+0001   -0.70881515E+0001   -0.70287302E+0001   -0.72945270E+0001   -0.74956503E+0001   -0.74762249E+0001   -0.73169050E+0001   -0.73646244E+0001   -0.73098499E+0001   -0.73181801E+0001   -0.73083554E+0001   -0.73431550E+0001   -0.71983520E+0001   -0.71588769E+0001   -0.71644821E+0001   -0.73538214E+0001   -0.74489384E+0001   -0.74856439E+0001   -0.73482301E+0001   -0.73604668E+0001   -0.73657731E+0001   -0.73679818E+0001   -0.74644874E+0001   -0.72634890E+0001   -0.72082405E+0001   -0.72603319E+0001   -0.72970991E+0001   -0.70307485E+0001
 64300   -0.73391212E+0001   -0.73516202E+0001   -0.74473416E+0001   -0.73477757E+0001   -0.73434944E+0001   -0.73154159E+0001   -0.73178026E+0001   -0.73548359E+0001   -0.73599458E+0001   -0.71842767E+0001   -0.72678175E+0001   -0.73038252E+0001   -0.72797769E+0001   -0.75507919E+0001   -0.75220774E+0001   -0.73469371E+0001   -0.73638646E+0001   -0.73433450E+0001   -0.73363375E+0001   -0.73708097E+0001   -0.73477021E+0001   -0.73080895E+0001   -0.72157004E+0001   -0.72087965E+0001   -0.73062779E+0001   -0.74836954E+0001   -0.74884578E+0001   -0.73329208E+0001   -0.73492965E+0001   -0.73220912E+0001   -0.73248298E+0001   -0.73260433E+0001   -0.73612330E+0001   -0.72011044E+0001   -0.71929992E+0001   -0.72405360E+0001   -0.73130095E+0001   -0.74736415E+0001   -0.74836815E+0001   -0.73595263E+0001   -0.73607755E+0001   -0.73646777E+0001   -0.73600631E+0001   -0.74591100E+0001   -0.73277248E+0001   -0.72480238E+0001   -0.73303475E+0001   -0.73209864E+0001   -0.71583836E+0001
 64350   -0.72078387E+0001   -0.73757755E+0001   -0.74324247E+0001   -0.73640469E+0001   -0.73309571E+0001   -0.71733464E+0001   -0.73310938E+0001   -0.71942859E+0001   -0.58975382E+0001   -0.72258782E+0001   -0.64825665E+0001   -0.71557298E+0001   -0.69039638E+0001   -0.75244734E+0001   -0.74518298E+0001   -0.73499530E+0001   -0.73638226E+0001   -0.73527545E+0001   -0.73162994E+0001   -0.73142869E+0001   -0.73156524E+0001   -0.73600420E+0001   -0.72675731E+0001   -0.73175272E+0001   -0.72348280E+0001   -0.74666086E+0001   -0.75202423E+0001   -0.73223796E+0001   -0.73619292E+0001   -0.72543409E+0001   -0.73975150E+0001   -0.69717334E+0001   -0.71815543E+0001   -0.72748642E+0001   -0.62726220E+0001   -0.58395071E+0001   -0.71506792E+0001   -0.72864811E+0001   -0.74225698E+0001   -0.73520483E+0001   -0.73574008E+0001   -0.73563808E+0001   -0.73248507E+0001   -0.73830959E+0001   -0.73323752E+0001   -0.73031072E+0001   -0.73145070E+0001   -0.72887729E+0001   -0.72040418E+0001
 64400   -0.73144356E+0001   -0.73665056E+0001   -0.73786804E+0001   -0.73752529E+0001   -0.73480674E+0001   -0.72577202E+0001   -0.73329784E+0001   -0.73904961E+0001   -0.71842063E+0001   -0.72303508E+0001   -0.71390177E+0001   -0.71487539E+0001   -0.71082069E+0001   -0.75625152E+0001   -0.74949261E+0001   -0.73444192E+0001   -0.73599924E+0001   -0.73572687E+0001   -0.73118201E+0001   -0.73418385E+0001   -0.73208522E+0001   -0.72693375E+0001   -0.72973611E+0001   -0.73228278E+0001   -0.73139477E+0001   -0.74820839E+0001   -0.75123068E+0001   -0.73350433E+0001   -0.73658607E+0001   -0.72860556E+0001   -0.73704270E+0001   -0.71729711E+0001   -0.71947495E+0001   -0.72664442E+0001   -0.70166135E+0001   -0.71411307E+0001   -0.73281342E+0001   -0.72898766E+0001   -0.74390805E+0001   -0.73460919E+0001   -0.73444687E+0001   -0.73524416E+0001   -0.73322736E+0001   -0.74378320E+0001   -0.73479437E+0001   -0.73079797E+0001   -0.73158425E+0001   -0.72970647E+0001   -0.72528499E+0001
 64450   -0.73351539E+0001   -0.73722072E+0001   -0.73846697E+0001   -0.73645940E+0001   -0.73396651E+0001   -0.72960218E+0001   -0.73162167E+0001   -0.74246877E+0001   -0.73690819E+0001   -0.72426817E+0001   -0.72480380E+0001   -0.71863993E+0001   -0.71717731E+0001   -0.75431543E+0001   -0.74902434E+0001   -0.73535310E+0001   -0.73616505E+0001   -0.73546719E+0001   -0.73144737E+0001   -0.73685524E+0001   -0.73307596E+0001   -0.72521750E+0001   -0.72792355E+0001   -0.73288703E+0001   -0.73366422E+0001   -0.74964578E+0001   -0.74923379E+0001   -0.73472131E+0001   -0.73591708E+0001   -0.72991899E+0001   -0.73445750E+0001   -0.72360702E+0001   -0.72417444E+0001   -0.72809961E+0001   -0.71543781E+0001   -0.72944855E+0001   -0.73722583E+0001   -0.73453033E+0001   -0.74291721E+0001   -0.73434777E+0001   -0.73396544E+0001   -0.73191034E+0001   -0.73557139E+0001   -0.74426583E+0001   -0.73607289E+0001   -0.73213870E+0001   -0.73172946E+0001   -0.73003123E+0001   -0.72637084E+0001
