      0.52949275      3.94686905     -1.01669794
      2.86080923      1.33564444      0.41316367
      2.18782934     -2.34624815     -0.35358753
     -1.62730210     -2.21033939     -0.51879589
     -2.09949955      1.51528475      0.19721462
      0.22208745     -0.52557669      2.32727459
      0.45687872      0.37258262     -2.33594068
