     -0.02774119      3.54898217     -1.37430385
      2.57705757      1.63722797      0.60957564
      2.90152383     -2.18501489      0.08648159
     -2.13467104     -2.50502315      0.20751947
     -2.27144780      1.32829343      0.72486009
      0.33716745     -0.75226255      2.43331564
      0.20688215     -0.23245672     -1.65077222
