     1   -0.56799883E+0001   -0.56800955E+0001    0.15465438E+0001      3200
   100   -0.56795483E+0001   -0.56819910E+0001    0.15598409E+0001      3200
   200   -0.56807168E+0001   -0.56838885E+0001    0.15174999E+0001      3200
   300   -0.56834074E+0001   -0.56860575E+0001    0.14183855E+0001      3200
   400   -0.56857572E+0001   -0.56873930E+0001    0.13768963E+0001      3200
     1   -0.56799799E+0001   -0.56800947E+0001    0.15467279E+0001      3200
   100   -0.56790991E+0001   -0.56811989E+0001    0.15739600E+0001      3200
   200   -0.56789493E+0001   -0.56812562E+0001    0.15702380E+0001      3200
   300   -0.56780222E+0001   -0.56811391E+0001    0.16116231E+0001      3200
   400   -0.56770351E+0001   -0.56811525E+0001    0.16402532E+0001      3200
   500   -0.56764722E+0001   -0.56803594E+0001    0.16494682E+0001      3200
   600   -0.56751821E+0001   -0.56772686E+0001    0.16874861E+0001      3200
   700   -0.56751296E+0001   -0.56778718E+0001    0.16838965E+0001      3200
   800   -0.56759553E+0001   -0.56779081E+0001    0.16646065E+0001      3200
   900   -0.56765861E+0001   -0.56792575E+0001    0.16621243E+0001      3200
  1000   -0.56767663E+0001   -0.56790500E+0001    0.16510831E+0001      3200
  1100   -0.56763924E+0001   -0.56785470E+0001    0.16586890E+0001      3200
  1200   -0.56768579E+0001   -0.56787578E+0001    0.16611170E+0001      3200
  1300   -0.56770427E+0001   -0.56786242E+0001    0.16823939E+0001      3200
  1400   -0.56766762E+0001   -0.56786592E+0001    0.16811708E+0001      3200
  1500   -0.56765416E+0001   -0.56795621E+0001    0.16805228E+0001      3200
  1600   -0.56768300E+0001   -0.56789433E+0001    0.16692798E+0001      3200
  1700   -0.56763682E+0001   -0.56792100E+0001    0.16748869E+0001      3200
  1800   -0.56763503E+0001   -0.56787386E+0001    0.16582236E+0001      3200
  1900   -0.56773761E+0001   -0.56800404E+0001    0.16210470E+0001      3200
  2000   -0.56778919E+0001   -0.56804115E+0001    0.16274282E+0001      3200
  2100   -0.56785648E+0001   -0.56806126E+0001    0.16021690E+0001      3200
  2200   -0.56796079E+0001   -0.56818646E+0001    0.15823576E+0001      3200
  2300   -0.56796086E+0001   -0.56820155E+0001    0.15884523E+0001      3200
  2400   -0.56789017E+0001   -0.56818284E+0001    0.15987185E+0001      3200
  2500   -0.56784643E+0001   -0.56807720E+0001    0.16100906E+0001      3200
  2600   -0.56781467E+0001   -0.56807804E+0001    0.16102846E+0001      3200
  2700   -0.56773145E+0001   -0.56797226E+0001    0.16305953E+0001      3200
  2800   -0.56775572E+0001   -0.56805857E+0001    0.16177111E+0001      3200
  2900   -0.56786642E+0001   -0.56808672E+0001    0.16359189E+0001      3200
  3000   -0.56782932E+0001   -0.56809329E+0001    0.16365657E+0001      3200
  3100   -0.56780122E+0001   -0.56811884E+0001    0.16294889E+0001      3200
     1   -0.56799770E+0001   -0.56800958E+0001    0.15470364E+0001      3200
   100   -0.56787873E+0001   -0.56818524E+0001    0.15830333E+0001      3200
   200   -0.56786874E+0001   -0.56818392E+0001    0.16003655E+0001      3200
   300   -0.56796558E+0001   -0.56812991E+0001    0.15988817E+0001      3200
