0.1191485 3.4739087 0.276608
3.1722493 1.1717579 0.1143656
2.0310588 -2.4874201 -0.0662146
-1.8599604 -2.3643146 -0.1720042
-2.9647614 1.3168404 0.0815294
0.089994 0.0694091 1.9535756
0.0821412 0.2980769 -1.9284304
