     1   -0.56799923E+0001   -0.53954856E+0001   -0.53182983E+0001   -0.53405260E+0001   -0.53702104E+0001   -0.53854484E+0001   -0.53577045E+0001   -0.94508718E+0001   -0.53558805E+0001   -0.53230160E+0001   -0.53945929E+0001   -0.53885370E+0001   -0.53835412E+0001   -0.53757866E+0001
   100   -0.56794013E+0001   -0.53959395E+0001   -0.53160873E+0001   -0.53392739E+0001   -0.53696936E+0001   -0.53854044E+0001   -0.53575503E+0001   -0.94523559E+0001   -0.53545277E+0001   -0.53206951E+0001   -0.53943163E+0001   -0.53882891E+0001   -0.53833138E+0001   -0.53747705E+0001
   200   -0.56798892E+0001   -0.53966957E+0001   -0.53178378E+0001   -0.53431016E+0001   -0.53711141E+0001   -0.53865381E+0001   -0.53618468E+0001   -0.94547956E+0001   -0.53536888E+0001   -0.53196798E+0001   -0.53919666E+0001   -0.53865221E+0001   -0.53825288E+0001   -0.53722434E+0001
   300   -0.56805186E+0001   -0.53986663E+0001   -0.53222512E+0001   -0.53477360E+0001   -0.53702545E+0001   -0.53865363E+0001   -0.53674468E+0001   -0.94486207E+0001   -0.53603627E+0001   -0.53167810E+0001   -0.53878039E+0001   -0.53841867E+0001   -0.53835589E+0001   -0.53725372E+0001
   400   -0.56814703E+0001   -0.53935590E+0001   -0.53246251E+0001   -0.53548619E+0001   -0.53734738E+0001   -0.53840110E+0001   -0.53696477E+0001   -0.94472521E+0001   -0.53595981E+0001   -0.53212682E+0001   -0.53912247E+0001   -0.53859110E+0001   -0.53799665E+0001   -0.53737151E+0001
     1   -0.56799866E+0001   -0.53954660E+0001   -0.53182613E+0001   -0.53405570E+0001   -0.53702408E+0001   -0.53854502E+0001   -0.53577014E+0001   -0.94508006E+0001   -0.53558382E+0001   -0.53230150E+0001   -0.53946280E+0001   -0.53885614E+0001   -0.53835299E+0001   -0.53757761E+0001
   100   -0.56793412E+0001   -0.53951455E+0001   -0.53165090E+0001   -0.53389120E+0001   -0.53693249E+0001   -0.53847661E+0001   -0.53564019E+0001   -0.94514441E+0001   -0.53558340E+0001   -0.53216041E+0001   -0.53945973E+0001   -0.53884762E+0001   -0.53827997E+0001   -0.53756203E+0001
   200   -0.56793225E+0001   -0.53937866E+0001   -0.53221146E+0001   -0.53407306E+0001   -0.53649364E+0001   -0.53757536E+0001   -0.53505589E+0001   -0.94552728E+0001   -0.53625267E+0001   -0.53282331E+0001   -0.53959466E+0001   -0.53836078E+0001   -0.53801953E+0001   -0.53775298E+0001
   300   -0.56793079E+0001   -0.53927266E+0001   -0.53279723E+0001   -0.53433346E+0001   -0.53616508E+0001   -0.53688135E+0001   -0.53476432E+0001   -0.94550863E+0001   -0.53667659E+0001   -0.53355349E+0001   -0.53973085E+0001   -0.53787986E+0001   -0.53769113E+0001   -0.53784569E+0001
   400   -0.56796895E+0001   -0.53939375E+0001   -0.53304484E+0001   -0.53443431E+0001   -0.53570998E+0001   -0.53696295E+0001   -0.53478030E+0001   -0.94518412E+0001   -0.53682637E+0001   -0.53369761E+0001   -0.53955943E+0001   -0.53795410E+0001   -0.53806535E+0001   -0.53798328E+0001
   500   -0.56794005E+0001   -0.53937977E+0001   -0.53264180E+0001   -0.53415218E+0001   -0.53584463E+0001   -0.53718187E+0001   -0.53465884E+0001   -0.94480608E+0001   -0.53674757E+0001   -0.53344354E+0001   -0.53954879E+0001   -0.53827782E+0001   -0.53845877E+0001   -0.53807894E+0001
   600   -0.56794992E+0001   -0.53957442E+0001   -0.53300980E+0001   -0.53371345E+0001   -0.53597580E+0001   -0.53747220E+0001   -0.53450010E+0001   -0.94489997E+0001   -0.53687375E+0001   -0.53348977E+0001   -0.53931251E+0001   -0.53821053E+0001   -0.53831907E+0001   -0.53799760E+0001
     1   -0.56799816E+0001   -0.53954913E+0001   -0.53182654E+0001   -0.53405098E+0001   -0.53702040E+0001   -0.53854518E+0001   -0.53576861E+0001   -0.94507911E+0001   -0.53558893E+0001   -0.53230033E+0001   -0.53946064E+0001   -0.53885385E+0001   -0.53835380E+0001   -0.53757858E+0001
   100   -0.56787556E+0001   -0.53951406E+0001   -0.53138150E+0001   -0.53381245E+0001   -0.53697808E+0001   -0.53848020E+0001   -0.53561179E+0001   -0.94535298E+0001   -0.53537712E+0001   -0.53182736E+0001   -0.53948937E+0001   -0.53881125E+0001   -0.53824244E+0001   -0.53750367E+0001
   200   -0.56787743E+0001   -0.53936001E+0001   -0.53123434E+0001   -0.53374695E+0001   -0.53724865E+0001   -0.53856370E+0001   -0.53580789E+0001   -0.94526190E+0001   -0.53528618E+0001   -0.53176865E+0001   -0.53941761E+0001   -0.53895149E+0001   -0.53824703E+0001   -0.53751218E+0001
   300   -0.56781069E+0001   -0.53916970E+0001   -0.53107129E+0001   -0.53343749E+0001   -0.53707583E+0001   -0.53848006E+0001   -0.53538902E+0001   -0.94541498E+0001   -0.53523612E+0001   -0.53176684E+0001   -0.53954879E+0001   -0.53900580E+0001   -0.53823124E+0001   -0.53771184E+0001
   400   -0.56768143E+0001   -0.53884486E+0001   -0.53094182E+0001   -0.53337915E+0001   -0.53700053E+0001   -0.53850690E+0001   -0.53528758E+0001   -0.94608971E+0001   -0.53453244E+0001   -0.53153068E+0001   -0.53953904E+0001   -0.53889450E+0001   -0.53783056E+0001   -0.53748086E+0001
   500   -0.56756644E+0001   -0.53877681E+0001   -0.53022873E+0001   -0.53348247E+0001   -0.53701455E+0001   -0.53884561E+0001   -0.53538775E+0001   -0.94582030E+0001   -0.53428557E+0001   -0.53085144E+0001   -0.53932720E+0001   -0.53917008E+0001   -0.53788052E+0001   -0.53729269E+0001
   600   -0.56751115E+0001   -0.53860217E+0001   -0.53007377E+0001   -0.53324827E+0001   -0.53690792E+0001   -0.53825160E+0001   -0.53443585E+0001   -0.94636332E+0001   -0.53509768E+0001   -0.53117100E+0001   -0.53952136E+0001   -0.53871655E+0001   -0.53769548E+0001   -0.53756004E+0001
   700   -0.56753219E+0001   -0.53905572E+0001   -0.53099041E+0001   -0.53386579E+0001   -0.53614335E+0001   -0.53724210E+0001   -0.53460626E+0001   -0.94630190E+0001   -0.53546310E+0001   -0.53215478E+0001   -0.53975717E+0001   -0.53780918E+0001   -0.53717925E+0001   -0.53734945E+0001
   800   -0.56759070E+0001   -0.53907018E+0001   -0.53153582E+0001   -0.53370561E+0001   -0.53570979E+0001   -0.53659833E+0001   -0.53417866E+0001   -0.94634937E+0001   -0.53611405E+0001   -0.53266272E+0001   -0.53980509E+0001   -0.53767692E+0001   -0.53758114E+0001   -0.53769140E+0001
   900   -0.56757172E+0001   -0.53910360E+0001   -0.53221014E+0001   -0.53325793E+0001   -0.53466601E+0001   -0.53594541E+0001   -0.53335552E+0001   -0.94620262E+0001   -0.53657143E+0001   -0.53334015E+0001   -0.53967087E+0001   -0.53785174E+0001   -0.53820263E+0001   -0.53805438E+0001
  1000   -0.56758209E+0001   -0.53932269E+0001   -0.53216803E+0001   -0.53319009E+0001   -0.53434632E+0001   -0.53574663E+0001   -0.53345408E+0001   -0.94565713E+0001   -0.53686280E+0001   -0.53322817E+0001   -0.53955162E+0001   -0.53811211E+0001   -0.53858105E+0001   -0.53834640E+0001
  1100   -0.56755393E+0001   -0.53970123E+0001   -0.53263912E+0001   -0.53360013E+0001   -0.53453998E+0001   -0.53566459E+0001   -0.53455399E+0001   -0.94583173E+0001   -0.53668664E+0001   -0.53318325E+0001   -0.53921141E+0001   -0.53715100E+0001   -0.53777710E+0001   -0.53766095E+0001
  1200   -0.56765102E+0001   -0.53938179E+0001   -0.53317263E+0001   -0.53348591E+0001   -0.53554126E+0001   -0.53621446E+0001   -0.53443062E+0001   -0.94618195E+0001   -0.53626714E+0001   -0.53339976E+0001   -0.53910920E+0001   -0.53759431E+0001   -0.53744652E+0001   -0.53723772E+0001
  1300   -0.56776920E+0001   -0.53905433E+0001   -0.53297037E+0001   -0.53377185E+0001   -0.53594788E+0001   -0.53630008E+0001   -0.53485895E+0001   -0.94569282E+0001   -0.53567552E+0001   -0.53367155E+0001   -0.53932247E+0001   -0.53846151E+0001   -0.53774514E+0001   -0.53752714E+0001
  1400   -0.56780040E+0001   -0.53893424E+0001   -0.53348170E+0001   -0.53390103E+0001   -0.53530397E+0001   -0.53571948E+0001   -0.53473294E+0001   -0.94640431E+0001   -0.53600425E+0001   -0.53420011E+0001   -0.53922960E+0001   -0.53810004E+0001   -0.53772327E+0001   -0.53767032E+0001
  1500   -0.56780530E+0001   -0.53864021E+0001   -0.53409362E+0001   -0.53397602E+0001   -0.53493958E+0001   -0.53511135E+0001   -0.53420444E+0001   -0.94612847E+0001   -0.53652644E+0001   -0.53492261E+0001   -0.53948732E+0001   -0.53776414E+0001   -0.53758772E+0001   -0.53808703E+0001
  1600   -0.56774442E+0001   -0.53872080E+0001   -0.53421213E+0001   -0.53404765E+0001   -0.53430002E+0001   -0.53454675E+0001   -0.53416573E+0001   -0.94698074E+0001   -0.53658674E+0001   -0.53514098E+0001   -0.53950088E+0001   -0.53732910E+0001   -0.53733379E+0001   -0.53781213E+0001
  1700   -0.56756543E+0001   -0.53849796E+0001   -0.53256650E+0001   -0.53460063E+0001   -0.53542549E+0001   -0.53547039E+0001   -0.53493901E+0001   -0.94721850E+0001   -0.53545318E+0001   -0.53340954E+0001   -0.53948354E+0001   -0.53735478E+0001   -0.53671598E+0001   -0.53721510E+0001
  1800   -0.56753401E+0001   -0.53887177E+0001   -0.53310180E+0001   -0.53457254E+0001   -0.53465583E+0001   -0.53510136E+0001   -0.53478558E+0001   -0.94625888E+0001   -0.53608428E+0001   -0.53373472E+0001   -0.53947993E+0001   -0.53705270E+0001   -0.53682383E+0001   -0.53741897E+0001
  1900   -0.56752506E+0001   -0.53892561E+0001   -0.53326922E+0001   -0.53421152E+0001   -0.53420898E+0001   -0.53487873E+0001   -0.53408411E+0001   -0.94627275E+0001   -0.53607696E+0001   -0.53413749E+0001   -0.53967667E+0001   -0.53737563E+0001   -0.53719253E+0001   -0.53751557E+0001
  2000   -0.56747495E+0001   -0.53921421E+0001   -0.53286358E+0001   -0.53398162E+0001   -0.53514962E+0001   -0.53556193E+0001   -0.53444011E+0001   -0.94548143E+0001   -0.53604056E+0001   -0.53368305E+0001   -0.53966447E+0001   -0.53680534E+0001   -0.53673286E+0001   -0.53755552E+0001
  2100   -0.56740770E+0001   -0.53942194E+0001   -0.53301483E+0001   -0.53414244E+0001   -0.53569418E+0001   -0.53598476E+0001   -0.53487988E+0001   -0.94651263E+0001   -0.53556356E+0001   -0.53313519E+0001   -0.53937630E+0001   -0.53596251E+0001   -0.53599315E+0001   -0.53661875E+0001
  2200   -0.56738468E+0001   -0.53986108E+0001   -0.53369249E+0001   -0.53379961E+0001   -0.53577729E+0001   -0.53620992E+0001   -0.53488926E+0001   -0.94707252E+0001   -0.53537971E+0001   -0.53328764E+0001   -0.53891597E+0001   -0.53537765E+0001   -0.53583225E+0001   -0.53590547E+0001
  2300   -0.56736229E+0001   -0.54013825E+0001   -0.53414020E+0001   -0.53389971E+0001   -0.53537613E+0001   -0.53599026E+0001   -0.53505753E+0001   -0.94679615E+0001   -0.53580354E+0001   -0.53361260E+0001   -0.53871232E+0001   -0.53475769E+0001   -0.53553668E+0001   -0.53588871E+0001
  2400   -0.56735530E+0001   -0.53970238E+0001   -0.53359064E+0001   -0.53430877E+0001   -0.53531087E+0001   -0.53546710E+0001   -0.53485492E+0001   -0.94720201E+0001   -0.53575061E+0001   -0.53323795E+0001   -0.53917983E+0001   -0.53509683E+0001   -0.53564656E+0001   -0.53627048E+0001
  2500   -0.56720844E+0001   -0.53963755E+0001   -0.53332761E+0001   -0.53454147E+0001   -0.53546887E+0001   -0.53544713E+0001   -0.53485079E+0001   -0.94677365E+0001   -0.53467660E+0001   -0.53301236E+0001   -0.53959658E+0001   -0.53527272E+0001   -0.53559574E+0001   -0.53550867E+0001
  2600   -0.56710116E+0001   -0.54014256E+0001   -0.53329682E+0001   -0.53415592E+0001   -0.53555618E+0001   -0.53550084E+0001   -0.53533564E+0001   -0.94655305E+0001   -0.53427533E+0001   -0.53238751E+0001   -0.53929527E+0001   -0.53517232E+0001   -0.53568326E+0001   -0.53496043E+0001
  2700   -0.56708915E+0001   -0.53964203E+0001   -0.53325000E+0001   -0.53424627E+0001   -0.53571313E+0001   -0.53532904E+0001   -0.53539755E+0001   -0.94689947E+0001   -0.53390359E+0001   -0.53281241E+0001   -0.53948407E+0001   -0.53535702E+0001   -0.53515478E+0001   -0.53496961E+0001
  2800   -0.56687790E+0001   -0.53956583E+0001   -0.53290228E+0001   -0.53347756E+0001   -0.53412742E+0001   -0.53424750E+0001   -0.53441604E+0001   -0.94677532E+0001   -0.53495036E+0001   -0.53322896E+0001   -0.53942650E+0001   -0.53520846E+0001   -0.53523671E+0001   -0.53584978E+0001
  2900   -0.56684317E+0001   -0.53969244E+0001   -0.53294555E+0001   -0.53362250E+0001   -0.53373569E+0001   -0.53430307E+0001   -0.53450596E+0001   -0.94791955E+0001   -0.53518520E+0001   -0.53317658E+0001   -0.53910313E+0001   -0.53460624E+0001   -0.53466155E+0001   -0.53550369E+0001
