     1   -0.74600534E+0001   -0.75241546E+0001   -0.75090354E+0001   -0.74900027E+0001   -0.75018625E+0001   -0.74912117E+0001   -0.74876558E+0001   -0.75029339E+0001   -0.74952673E+0001   -0.73926975E+0001   -0.73948455E+0001   -0.73607918E+0001   -0.73953108E+0001   -0.75105525E+0001   -0.75325964E+0001   -0.74953634E+0001   -0.74821846E+0001   -0.74664621E+0001   -0.74681166E+0001   -0.75072933E+0001   -0.74820608E+0001   -0.73634042E+0001   -0.73774428E+0001   -0.73880104E+0001   -0.73755667E+0001   -0.75205573E+0001   -0.75116352E+0001   -0.74888188E+0001   -0.74941826E+0001   -0.74764614E+0001   -0.74927225E+0001   -0.75046298E+0001   -0.75036370E+0001   -0.74039557E+0001   -0.73930818E+0001   -0.73801870E+0001   -0.73896436E+0001   -0.75180897E+0001   -0.75234947E+0001   -0.75031852E+0001   -0.74981355E+0001   -0.74584605E+0001   -0.74627771E+0001   -0.74987545E+0001   -0.75024767E+0001   -0.73901913E+0001   -0.73747755E+0001   -0.74124914E+0001   -0.73853939E+0001
    50   -0.74604249E+0001   -0.75242380E+0001   -0.75110030E+0001   -0.74912797E+0001   -0.75042092E+0001   -0.74920990E+0001   -0.74881506E+0001   -0.75055533E+0001   -0.74957654E+0001   -0.73918511E+0001   -0.73947351E+0001   -0.73622267E+0001   -0.73941261E+0001   -0.75098983E+0001   -0.75306811E+0001   -0.74964325E+0001   -0.74827502E+0001   -0.74689982E+0001   -0.74703009E+0001   -0.75065785E+0001   -0.74827133E+0001   -0.73666198E+0001   -0.73801811E+0001   -0.73896494E+0001   -0.73781767E+0001   -0.75225991E+0001   -0.75130743E+0001   -0.74870831E+0001   -0.74935307E+0001   -0.74778688E+0001   -0.74897885E+0001   -0.75049825E+0001   -0.75034035E+0001   -0.74024102E+0001   -0.73928622E+0001   -0.73805143E+0001   -0.73888009E+0001   -0.75168328E+0001   -0.75214808E+0001   -0.75031282E+0001   -0.74993081E+0001   -0.74590365E+0001   -0.74608769E+0001   -0.74995795E+0001   -0.75006168E+0001   -0.73885304E+0001   -0.73769859E+0001   -0.74119314E+0001   -0.73869539E+0001
   100   -0.74605521E+0001   -0.75236904E+0001   -0.75133235E+0001   -0.74912474E+0001   -0.75057608E+0001   -0.74869360E+0001   -0.74870267E+0001   -0.75059039E+0001   -0.74986987E+0001   -0.73948219E+0001   -0.73952513E+0001   -0.73587640E+0001   -0.73950235E+0001   -0.75120777E+0001   -0.75279277E+0001   -0.74960042E+0001   -0.74841469E+0001   -0.74701425E+0001   -0.74723071E+0001   -0.75046439E+0001   -0.74852248E+0001   -0.73696808E+0001   -0.73793154E+0001   -0.73907534E+0001   -0.73805844E+0001   -0.75222929E+0001   -0.75161747E+0001   -0.74856060E+0001   -0.74933906E+0001   -0.74803577E+0001   -0.74893546E+0001   -0.75043241E+0001   -0.75035334E+0001   -0.73985556E+0001   -0.73906284E+0001   -0.73809581E+0001   -0.73866196E+0001   -0.75173936E+0001   -0.75236558E+0001   -0.75058694E+0001   -0.74974535E+0001   -0.74588222E+0001   -0.74602301E+0001   -0.75010808E+0001   -0.74984143E+0001   -0.73853015E+0001   -0.73770848E+0001   -0.74130113E+0001   -0.73871302E+0001
   150   -0.74598389E+0001   -0.75246437E+0001   -0.75211967E+0001   -0.74922047E+0001   -0.75100391E+0001   -0.74891602E+0001   -0.74818016E+0001   -0.75104635E+0001   -0.75034230E+0001   -0.74035519E+0001   -0.73983353E+0001   -0.73496353E+0001   -0.73859949E+0001   -0.75126973E+0001   -0.75241487E+0001   -0.74956228E+0001   -0.74884044E+0001   -0.74758682E+0001   -0.74783600E+0001   -0.75009077E+0001   -0.74830307E+0001   -0.73667948E+0001   -0.73777444E+0001   -0.73976648E+0001   -0.73853044E+0001   -0.75161315E+0001   -0.75208255E+0001   -0.74883968E+0001   -0.74883348E+0001   -0.74835998E+0001   -0.74948015E+0001   -0.75035468E+0001   -0.74989978E+0001   -0.73895408E+0001   -0.73846520E+0001   -0.73811723E+0001   -0.73901514E+0001   -0.75161746E+0001   -0.75134008E+0001   -0.75101783E+0001   -0.74945451E+0001   -0.74469489E+0001   -0.74619024E+0001   -0.74990407E+0001   -0.74971476E+0001   -0.73809142E+0001   -0.73697917E+0001   -0.74022001E+0001   -0.73828757E+0001
   200   -0.74603432E+0001   -0.75240079E+0001   -0.75270668E+0001   -0.75015059E+0001   -0.75070238E+0001   -0.74907411E+0001   -0.74790999E+0001   -0.75158511E+0001   -0.74849851E+0001   -0.73924664E+0001   -0.74051238E+0001   -0.73473530E+0001   -0.74010016E+0001   -0.75148186E+0001   -0.75229323E+0001   -0.75009650E+0001   -0.74800007E+0001   -0.74730996E+0001   -0.74751895E+0001   -0.75040121E+0001   -0.74834225E+0001   -0.73647336E+0001   -0.73786119E+0001   -0.73977691E+0001   -0.73865111E+0001   -0.75260163E+0001   -0.75148164E+0001   -0.74854566E+0001   -0.74938734E+0001   -0.74874906E+0001   -0.75024881E+0001   -0.74975972E+0001   -0.74885177E+0001   -0.73935141E+0001   -0.73890996E+0001   -0.73810233E+0001   -0.73931104E+0001   -0.75162991E+0001   -0.75147076E+0001   -0.75111987E+0001   -0.74997382E+0001   -0.74450061E+0001   -0.74575579E+0001   -0.74965747E+0001   -0.74958517E+0001   -0.73872246E+0001   -0.73734424E+0001   -0.74026570E+0001   -0.73849181E+0001
   250   -0.74601123E+0001   -0.75224159E+0001   -0.75151143E+0001   -0.74987953E+0001   -0.75061328E+0001   -0.74987379E+0001   -0.74715278E+0001   -0.75140600E+0001   -0.75011861E+0001   -0.74068025E+0001   -0.74045922E+0001   -0.73477606E+0001   -0.73871353E+0001   -0.75150649E+0001   -0.75269482E+0001   -0.74923236E+0001   -0.74846099E+0001   -0.74713737E+0001   -0.74735638E+0001   -0.75077810E+0001   -0.74820026E+0001   -0.73538750E+0001   -0.73689390E+0001   -0.74011024E+0001   -0.73801080E+0001   -0.75106474E+0001   -0.75205612E+0001   -0.74811537E+0001   -0.74919500E+0001   -0.74847716E+0001   -0.75002502E+0001   -0.75072292E+0001   -0.74920109E+0001   -0.73905711E+0001   -0.73866937E+0001   -0.73831822E+0001   -0.73893948E+0001   -0.75126294E+0001   -0.75111278E+0001   -0.75097396E+0001   -0.74973685E+0001   -0.74603142E+0001   -0.74694973E+0001   -0.74923370E+0001   -0.75044377E+0001   -0.73881655E+0001   -0.73794561E+0001   -0.74050452E+0001   -0.73849054E+0001
   300   -0.74605085E+0001   -0.75171749E+0001   -0.75182290E+0001   -0.74940723E+0001   -0.75055907E+0001   -0.74931595E+0001   -0.74804400E+0001   -0.75151685E+0001   -0.75038849E+0001   -0.73956511E+0001   -0.73975642E+0001   -0.73489608E+0001   -0.73932663E+0001   -0.75135863E+0001   -0.75217160E+0001   -0.74965280E+0001   -0.74837187E+0001   -0.74732229E+0001   -0.74736290E+0001   -0.75008712E+0001   -0.74854090E+0001   -0.73585570E+0001   -0.73819614E+0001   -0.74000809E+0001   -0.73792545E+0001   -0.75163333E+0001   -0.75178659E+0001   -0.74877049E+0001   -0.74983747E+0001   -0.74856471E+0001   -0.75004654E+0001   -0.75073616E+0001   -0.74906451E+0001   -0.74013802E+0001   -0.73847501E+0001   -0.73828365E+0001   -0.73859059E+0001   -0.75219207E+0001   -0.75160913E+0001   -0.75111690E+0001   -0.74936690E+0001   -0.74607975E+0001   -0.74670485E+0001   -0.74923186E+0001   -0.75103560E+0001   -0.73858611E+0001   -0.73679762E+0001   -0.74054021E+0001   -0.73808316E+0001
   350   -0.74603845E+0001   -0.75147831E+0001   -0.75208896E+0001   -0.74999813E+0001   -0.75085682E+0001   -0.74860390E+0001   -0.74814832E+0001   -0.75158398E+0001   -0.75015914E+0001   -0.73949847E+0001   -0.73947046E+0001   -0.73417218E+0001   -0.73959327E+0001   -0.75139937E+0001   -0.75152412E+0001   -0.74917196E+0001   -0.74804597E+0001   -0.74712352E+0001   -0.74768705E+0001   -0.75010428E+0001   -0.74833160E+0001   -0.73602340E+0001   -0.73769733E+0001   -0.73915471E+0001   -0.73772226E+0001   -0.75200247E+0001   -0.75173074E+0001   -0.74844956E+0001   -0.75026820E+0001   -0.74844573E+0001   -0.74971733E+0001   -0.75084430E+0001   -0.74903269E+0001   -0.74051068E+0001   -0.73840487E+0001   -0.73858713E+0001   -0.73900677E+0001   -0.75248787E+0001   -0.75187063E+0001   -0.75102182E+0001   -0.74934267E+0001   -0.74605977E+0001   -0.74699012E+0001   -0.74923956E+0001   -0.75061121E+0001   -0.73863443E+0001   -0.73722429E+0001   -0.74166182E+0001   -0.73806365E+0001
   400   -0.74604760E+0001   -0.75154448E+0001   -0.75215432E+0001   -0.75056656E+0001   -0.74974957E+0001   -0.74850081E+0001   -0.74750067E+0001   -0.75098974E+0001   -0.75076879E+0001   -0.73955815E+0001   -0.73974573E+0001   -0.73423682E+0001   -0.73879253E+0001   -0.75134433E+0001   -0.75193511E+0001   -0.74992493E+0001   -0.74795136E+0001   -0.74686908E+0001   -0.74753356E+0001   -0.75023626E+0001   -0.74830699E+0001   -0.73604034E+0001   -0.73804038E+0001   -0.73945873E+0001   -0.73833439E+0001   -0.75223756E+0001   -0.75213879E+0001   -0.74894366E+0001   -0.75122623E+0001   -0.74882991E+0001   -0.75055176E+0001   -0.75009527E+0001   -0.74908422E+0001   -0.73978979E+0001   -0.73814783E+0001   -0.73878843E+0001   -0.73943884E+0001   -0.75182537E+0001   -0.75174082E+0001   -0.74993934E+0001   -0.74875155E+0001   -0.74616995E+0001   -0.74592392E+0001   -0.74974171E+0001   -0.75066792E+0001   -0.73893233E+0001   -0.73747941E+0001   -0.74125290E+0001   -0.73850353E+0001
     1   -0.74600513E+0001   -0.75241850E+0001   -0.75089506E+0001   -0.74900197E+0001   -0.75018077E+0001   -0.74911810E+0001   -0.74876247E+0001   -0.75028770E+0001   -0.74953198E+0001   -0.73926895E+0001   -0.73948490E+0001   -0.73607757E+0001   -0.73953443E+0001   -0.75105253E+0001   -0.75325723E+0001   -0.74953925E+0001   -0.74822215E+0001   -0.74664538E+0001   -0.74681690E+0001   -0.75072917E+0001   -0.74821118E+0001   -0.73633417E+0001   -0.73773986E+0001   -0.73879608E+0001   -0.73755721E+0001   -0.75205662E+0001   -0.75116538E+0001   -0.74888364E+0001   -0.74942127E+0001   -0.74764856E+0001   -0.74927878E+0001   -0.75046095E+0001   -0.75036408E+0001   -0.74039841E+0001   -0.73930475E+0001   -0.73801627E+0001   -0.73896302E+0001   -0.75180419E+0001   -0.75235067E+0001   -0.75031439E+0001   -0.74980991E+0001   -0.74585041E+0001   -0.74627858E+0001   -0.74987318E+0001   -0.75024784E+0001   -0.73902620E+0001   -0.73747884E+0001   -0.74125248E+0001   -0.73853437E+0001
